SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,December-15-2017,Townhouse,1341 Mission Rd,SOUTH SAN FRANCISCO,CA,94080,825000,2,2.5,SOUTH SAN FRANCISCO,1290,624,2004,46,640,310,Sold,,,http://www.redfin.com/CA/South-San-Francisco/1341-Mission-Rd-94080/home/1008651,MLSListings,ML81684315,N,Y,37.6665337,-122.4463826
PAST SALE,September-7-2017,Single Family Residential,1753 Hillside Blvd,South San Francisco,CA,94080,810000,2,1.0,South San Francisco,870,4940,1956,145,931,,Sold,,,http://www.redfin.com/CA/South-San-Francisco/1753-Hillside-Blvd-94080/home/1860526,San Francisco MLS,460724,N,Y,37.6710922,-122.4354842
PAST SALE,February-24-2017,Single Family Residential,442 B St,COLMA,CA,94014,695000,2,1.0,COLMA,1500,3600,1925,340,463,,Sold,,,http://www.redfin.com/CA/Colma/442-B-St-94014/home/40502366,MLSListings,ML81600054,N,Y,37.6852075,-122.462588
PAST SALE,September-21-2016,Townhouse,1349 Mission Rd,South San Francisco,CA,94080,749500,3,2.5,South San Francisco,1460,,2004,496,513,300,Sold,,,http://www.redfin.com/CA/South-San-Francisco/1349-Mission-Rd-94080/home/1008939,San Francisco MLS,448218,N,Y,37.6665474,-122.4465034
PAST SALE,May-29-2015,Single Family Residential,311 Hoffman Ct,COLMA,CA,94014,675000,3,4.0,COLMA,1600,1672,2004,977,422,180,Sold,,,http://www.redfin.com/CA/Colma/311-Hoffman-St-94014/home/1187797,MLSListings,ML81452572,N,Y,37.688722,-122.4551358
PAST SALE,October-16-2015,Single Family Residential,315 Hoffman Ct,Colma,CA,94014,720000,3,2.0,Colma,1570,1512,,837,459,,Sold,,,http://www.redfin.com/CA/Colma/315-Hoffman-St-94014/home/1493931,San Francisco MLS,436758,N,Y,37.6884968,-122.454686
PAST SALE,April-13-2017,Single Family Residential,520 A St,Colma,CA,94014,720000,3,1.0,Colma,1060,2660,1950,292,679,,Sold,,,http://www.redfin.com/CA/Colma/520-A-St-94014/home/569758,San Francisco MLS,454070,N,Y,37.6858678,-122.4602037
PAST SALE,,Unknown,324 F St,Daly City,CA,94014,665000,,,,,,,,,,,,,http://www.redfin.com/CA/Daly-City/324-F-St-94014/home/113424148,,,N,Y,37.6825056,-122.4651819
PAST SALE,September-22-2017,Single Family Residential,426 B St,COLMA,CA,94014,1135000,3,2.0,COLMA,1510,5000,1982,130,752,,Sold,,,http://www.redfin.com/CA/Colma/426-B-St-94014/home/1913443,MLSListings,ML81674216,N,Y,37.6851527,-122.463087
PAST SALE,,Condo/Co-op,300 F St #364,Daly City,CA,94014,799000,,,,,,,,,,,,,http://www.redfin.com/CA/Daly-City/300-F-St-94014/unit-364/home/109579983,,,N,Y,37.6825069,-122.464954
PAST SALE,December-29-2017,Single Family Residential,464 B St,COLMA,CA,94014,1500000,4,3.0,COLMA,2442,3333,2017,32,614,,Sold,,,http://www.redfin.com/CA/Colma/464-B-St-94014/home/144584489,MLSListings,ML81687691,N,Y,37.6853734,-122.4622631
PAST SALE,April-17-2015,Townhouse,1291 Mission Rd,SOUTH SAN FRANCISCO,CA,94080,700000,2,2.5,SOUTH SAN FRANCISCO,1290,624,2004,1019,543,295,Sold,,,http://www.redfin.com/CA/South-San-Francisco/1291-Mission-Rd-94080/home/22851957,MLSListings,ML81453607,N,Y,37.6660723,-122.445697
PAST SALE,October-30-2015,Townhouse,1323 Isabelle Dr,SOUTH SAN FRANCISCO,CA,94080,705000,3,2.5,SOUTH SAN FRANCISCO,1460,624,2004,823,483,295,Sold,,,http://www.redfin.com/CA/South-San-Francisco/1323-Isabelle-Cir-94080/home/1375055,MLSListings,ML81515383,N,Y,37.6662109,-122.44633
PAST SALE,August-10-2015,Townhouse,1235 Isabelle Cir,SOUTH SAN FRANCISCO,CA,94080,780000,3,2.5,SOUTH SAN FRANCISCO,1580,880,2004,904,494,295,Sold,,,http://www.redfin.com/CA/South-San-Francisco/1235-Isabelle-Cir-94080/home/1503383,MLSListings,ML81471155,N,Y,37.6662109,-122.44633
