SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,January-9-2018,Single Family Residential,292 Alta Vista Way,DALY CITY,CA,94014,1201888,3,3.0,DALY CITY,1640,3300,1964,21,733,,Sold,,,http://www.redfin.com/CA/Daly-City/292-Alta-Vista-Way-94014/home/1695885,MLSListings,ML81686735,N,Y,37.7041909,-122.44151
PAST SALE,December-8-2017,Single Family Residential,3 Grandview Ave,DALY CITY,CA,94015,938000,3,2.0,DALY CITY,1160,3675,1959,53,809,,Sold,,,http://www.redfin.com/CA/Daly-City/3-Grandview-Ave-94015/home/1337960,MLSListings,ML81683688,N,Y,37.6752047,-122.4855835
PAST SALE,October-30-2017,Condo/Co-op,1004 San Antonio Cir #306,DALY CITY,CA,94014,639900,2,2.0,DALY CITY,1004,696789,1986,92,637,386,Sold,,,http://www.redfin.com/CA/Daly-City/1004-San-Antonio-Cir-94014/unit-306/home/1223899,MLSListings,ML81678042,N,Y,37.70614,-122.441186
PAST SALE,August-23-2017,Single Family Residential,299 Saint Francis Blvd,DALY CITY,CA,94015,1100000,4,3.0,DALY CITY,2060,3300,1959,160,534,,Sold,,,http://www.redfin.com/CA/Daly-City/299-Saint-Francis-Blvd-94015/home/1993601,MLSListings,ML81657013,N,Y,37.6799698,-122.4787498
PAST SALE,September-27-2017,Single Family Residential,1465 Southgate Ave,Daly City,CA,94015,1220000,5,3.0,St Francis,2058,3300,1959,125,593,,Sold,,,http://www.redfin.com/CA/Daly-City/1465-Southgate-Ave-94015/home/1043615,EBRD/CCAR/Bay East,40792975,N,Y,37.6758369,-122.4771494
PAST SALE,October-30-2017,Single Family Residential,207 Buena Vista Ave,DALY CITY,CA,94015,1050000,3,3.0,DALY CITY,1830,3300,1959,92,574,,Sold,,,http://www.redfin.com/CA/Daly-City/207-Buena-Vista-Ave-94015/home/577591,MLSListings,ML81680045,N,Y,37.6815002,-122.4757258
PAST SALE,December-1-2017,Single Family Residential,295 Cerro Dr,DALY CITY,CA,94015,1160000,4,2.5,DALY CITY,1860,3414,1995,60,624,,Sold,,,http://www.redfin.com/CA/Daly-City/295-Cerro-Dr-94015/home/1797638,MLSListings,ML81680715,N,Y,37.6728555,-122.4769286
PAST SALE,,Condo/Co-op,1551 Southgate Ave Apt 376,Daly City,CA,94015,103500,3,2.0,,1296,,1974,,80,,,,,http://www.redfin.com/CA/Daly-City/1551-Southgate-Ave-94015/unit-376/home/964357,,,N,Y,37.6767595,-122.4746815
PAST SALE,October-20-2017,Condo/Co-op,1551 Southgate Ave #260,DALY CITY,CA,94015,549000,2,1.5,DALY CITY,1029,186215,1974,102,534,410,Sold,,,http://www.redfin.com/CA/Daly-City/1551-Southgate-Ave-94015/unit-260/home/1288408,MLSListings,ML81673213,N,Y,37.6767595,-122.4746815
PAST SALE,November-6-2017,Condo/Co-op,1551 Southgate Ave #113,Daly City,CA,94015,360000,0,1.0,St. Francis Heights,495,,1974,85,727,358,Sold,,,http://www.redfin.com/CA/Daly-City/1551-Southgate-Ave-94015/unit-113/home/1400528,San Francisco MLS,462490,N,Y,37.6767595,-122.4746815
PAST SALE,,Townhouse,364 Innisfree Dr #52,Daly City,CA,94015,725000,3,2.0,,1660,1198,1979,,437,,,,,http://www.redfin.com/CA/Daly-City/364-Innisfree-Dr-94015/unit-52/home/1687515,,,N,Y,37.667404,-122.469602
PAST SALE,November-1-2017,Single Family Residential,4484 Callan Blvd,DALY CITY,CA,94015,870000,3,2.0,DALY CITY,1200,3400,1970,90,725,,Sold,,,http://www.redfin.com/CA/Daly-City/4484-Callan-Blvd-94015/home/1846010,MLSListings,ML81680737,N,Y,37.6617605,-122.471153
PAST SALE,,Single Family Residential,23 Accacia St,Daly City,CA,94014,910000,,,,,,,,,,,,,http://www.redfin.com/CA/Daly-City/23-Accacia-St-94014/home/143833611,,,N,Y,37.7078739,-122.414187
PAST SALE,,Single Family Residential,32 Accacia St,Daly City,CA,94014,1150000,,,,,,,,,,,,,http://www.redfin.com/CA/Daly-City/32-Accacia-St-94014/home/143944508,,,N,Y,37.7077242,-122.4148128
PAST SALE,,Single Family Residential,28 Accacia St,Daly City,CA,94014,1150000,,,,,,,,,,,,,http://www.redfin.com/CA/Daly-City/28-Accacia-St-94014/home/143861590,,,N,Y,37.7077314,-122.4148097
PAST SALE,,Single Family Residential,139 Oakridge Dr,Daly City,CA,94014,860000,3,2.0,,1270,6106,1963,,677,,,,,http://www.redfin.com/CA/Daly-City/139-Oakridge-Dr-94014/home/1943350,,,N,Y,37.7065283,-122.4281747
PAST SALE,,Single Family Residential,202 Rio Verde St,Daly City,CA,94014,920000,3,2.0,,1350,3500,1958,,681,,,,,http://www.redfin.com/CA/Daly-City/202-Rio-Verde-St-94014/home/1578677,,,N,Y,37.7052694,-122.4168571
PAST SALE,November-11-2017,Condo/Co-op,602 Cedar Ct,DALY CITY,CA,94014,720000,3,2.0,DALY CITY,1200,237822,1990,80,600,318,Sold,,,http://www.redfin.com/CA/Daly-City/602-Cedar-Ct-94014/home/1702980,MLSListings,ML81680741,N,Y,37.7076673,-122.4271268
PAST SALE,,Single Family Residential,97 Southridge Way,Daly City,CA,94014,840000,3,2.0,,1270,4260,1963,,661,,,,,http://www.redfin.com/CA/Daly-City/97-Southridge-Way-94014/home/1686917,,,N,Y,37.706072,-122.428518
