SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,June-9-2017,Townhouse,855 Columbia Cir,REDWOOD CITY,CA,94065,1500000,3,3.0,REDWOOD CITY,1939,514279,1989,235,774,455,Sold,,,http://www.redfin.com/CA/Redwood-City/855-Columbia-Cir-94065/home/1280370,MLSListings,ML81653755,N,Y,37.5363812,-122.2376306
PAST SALE,December-29-2017,Condo/Co-op,464 Clinton St #311,REDWOOD CITY,CA,94062,526000,1,1.0,REDWOOD CITY,761,19408,1961,32,691,281,Sold,,,http://www.redfin.com/CA/Redwood-City/464-Clinton-St-94062/unit-311/home/1299729,MLSListings,ML81685953,N,Y,37.481607,-122.2342099
PAST SALE,September-29-2017,Single Family Residential,2466 Park Rd,REDWOOD CITY,CA,94062,2372000,4,3.5,REDWOOD CITY,3880,10000,1992,123,611,,Sold,,,http://www.redfin.com/CA/Emerald-Hills/2466-Park-Rd-94062/home/1979740,MLSListings,ML81676929,N,Y,37.4675837,-122.2662143
PAST SALE,March-28-2017,Single Family Residential,512 Stanford Ave,REDWOOD CITY,CA,94063,750000,3,1.0,REDWOOD CITY,820,2500,1962,308,915,,Sold,,,http://www.redfin.com/CA/Redwood-City/512-Stanford-Ave-94063/home/1958873,MLSListings,ML81639343,N,Y,37.4777496,-122.2095358
PAST SALE,October-6-2016,Single Family Residential,203 Rutherford Ave,REDWOOD CITY,CA,94061,1100000,3,2.0,REDWOOD CITY,1100,5100,1950,481,1000,,Sold,,,http://www.redfin.com/CA/Redwood-City/203-Rutherford-Ave-94061/home/848854,MLSListings,ML81611747,N,Y,37.4570302,-122.2248906
PAST SALE,August-17-2016,Single Family Residential,2430 Eaton Ave,San Carlos,CA,94070,1600000,3,2.0,San Carlos,1736,7154,1949,531,922,,Sold,,,http://www.redfin.com/CA/San-Carlos/2430-Eaton-Ave-94070/home/1725850,San Francisco MLS,447800,N,Y,37.4844004,-122.2571532
PAST SALE,September-1-2017,Single Family Residential,1204 Sierra St,REDWOOD CITY,CA,94061,1060000,2,1.0,REDWOOD CITY,750,3000,1960,151,1413,,Sold,,,http://www.redfin.com/CA/Redwood-City/1204-Sierra-St-94061/home/1882124,MLSListings,ML81674398,N,Y,37.468287,-122.2348742
PAST SALE,March-9-2017,Single Family Residential,943 Stony Hill Rd,REDWOOD CITY,CA,94061,1850000,4,2.0,REDWOOD CITY,1840,7700,1957,327,1005,,Sold,,,http://www.redfin.com/CA/Redwood-City/943-Stony-Hill-Rd-94061/home/834225,MLSListings,ML81637564,N,Y,37.4579767,-122.2529045
PAST SALE,November-30-2016,Single Family Residential,1618 Lenolt St,REDWOOD CITY,CA,94063,1270000,2,2.0,REDWOOD CITY,1330,5000,1942,426,955,,Sold,,,http://www.redfin.com/CA/Redwood-City/1618-Lenolt-St-94063/home/804827,MLSListings,ML81629168,N,Y,37.494662,-122.2390902
PAST SALE,January-18-2018,Single Family Residential,146 Springdale Way,REDWOOD CITY,CA,94062,2078000,5,4.0,REDWOOD CITY,3340,16500,1957,12,622,,Sold,,,http://www.redfin.com/CA/Emerald-Hills/146-Springdale-Way-94062/home/2052401,MLSListings,ML81686717,N,Y,37.4730482,-122.2731733
