SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,July-17-2017,Condo/Co-op,1982 W Bayshore Rd #315,EAST PALO ALTO,CA,94303,580000,1,1.0,EAST PALO ALTO,823,154573,2002,197,705,360,Sold,,,http://www.redfin.com/CA/East-Palo-Alto/1982-W-Bayshore-Rd-94303/unit-315/home/17307472,MLSListings,ML81656127,N,Y,37.4525501,-122.1289157
PAST SALE,,Multi-Family (2-4 Unit),1934 Capitol Ave,East Palo Alto,CA,94303,4748000,16,1.0,,8102,20040214,1949,,586,,,,,http://www.redfin.com/CA/East-Palo-Alto/1934-Capitol-Ave-94303/home/1776150,,,N,Y,37.4586077,-122.1401758
PAST SALE,,Multi-Family (2-4 Unit),1909 Capitol Ave,East Palo Alto,CA,94303,1737000,6,4.0,,2750,9900,1937,,632,,,,,http://www.redfin.com/CA/East-Palo-Alto/1909-Capitol-Ave-94303/home/1742555,,,N,Y,37.4578671,-122.1407398
PAST SALE,,Single Family Residential,1909 Cooley Ave,East Palo Alto,CA,94303,761000,3,2.0,,1640,7862,1940,,464,,,,,http://www.redfin.com/CA/East-Palo-Alto/1909-Cooley-Ave-94303/home/1668074,,,N,Y,37.456243,-122.1393222
PAST SALE,June-16-2016,Single Family Residential,38 Buchanan Ct,EAST PALO ALTO,CA,94303,639000,4,2.0,EAST PALO ALTO,2040,5929,1988,593,313,,Sold,,,http://www.redfin.com/CA/East-Palo-Alto/38-Buchanan-Ct-94303/home/2050639,MLSListings,ML81550245,N,Y,37.4692108,-122.1336268
PAST SALE,,Single Family Residential,917 Beech St,East Palo Alto,CA,94303,352500,3,2.0,,1250,7006,1995,,282,,,,,http://www.redfin.com/CA/East-Palo-Alto/917-Beech-St-94303/home/865035,,,N,Y,37.4652742,-122.1342066
PAST SALE,,Single Family Residential,1175 Cypress St,East Palo Alto,CA,94303,650000,4,2.0,,1310,6630,1955,,496,,,,,http://www.redfin.com/CA/East-Palo-Alto/1175-Cypress-St-94303/home/2009485,,,N,Y,37.4662902,-122.1288698
PAST SALE,,Single Family Residential,431 Larkspur Dr,East Palo Alto,CA,94303,570000,3,1.0,,1020,5100,1954,,559,,,,,http://www.redfin.com/CA/East-Palo-Alto/431-Larkspur-Dr-94303/home/2046705,,,N,Y,37.4621091,-122.1277512
PAST SALE,November-4-2016,Single Family Residential,343 Azalia Dr,EAST PALO ALTO,CA,94303,700000,3,2.0,EAST PALO ALTO,1560,5000,1951,452,449,,Sold,,,http://www.redfin.com/CA/East-Palo-Alto/343-Azalia-Dr-94303/home/867737,MLSListings,ML81615174,N,Y,37.4624472,-122.1294971
PAST SALE,,Multi-Family (2-4 Unit),1838 W Bayshore Rd,East Palo Alto,CA,94303,2219500,12,1.0,,8570,9804,1957,,259,,,,,http://www.redfin.com/CA/East-Palo-Alto/1838-W-Bayshore-Rd-94303/home/1686309,,,N,Y,37.455035,-122.1328258
PAST SALE,,Multi-Family (2-4 Unit),1837 Clarke Ave,East Palo Alto,CA,94303,6520000,33,3.0,,18674,43952,1963,,349,,,,,http://www.redfin.com/CA/East-Palo-Alto/1837-Clarke-Ave-94303/home/1876735,,,N,Y,37.4550274,-122.135258
PAST SALE,,Single Family Residential,1821 Clarke Ave,East Palo Alto,CA,94303,582500,2,1.0,,1270,7950,1949,,459,,,,,http://www.redfin.com/CA/East-Palo-Alto/1821-Clarke-Ave-94303/home/1296137,,,N,Y,37.4547981,-122.134749
PAST SALE,November-7-2016,Single Family Residential,244 Verbena Dr,EAST PALO ALTO,CA,94303,719000,3,1.0,EAST PALO ALTO,1110,6189,1950,449,648,,Sold,,,http://www.redfin.com/CA/East-Palo-Alto/244-Verbena-Dr-94303/home/870839,MLSListings,ML81628486,N,Y,37.4574363,-122.1287112
PAST SALE,,Single Family Residential,151 Verbena Dr,East Palo Alto,CA,94303,149500,3,1.0,,1110,5500,1950,,135,,,,,http://www.redfin.com/CA/East-Palo-Alto/151-Verbena-Dr-94303/home/1845454,,,N,Y,37.4547852,-122.1289914
PAST SALE,August-25-2016,Condo/Co-op,66 Newell Rd Unit O,EAST PALO ALTO,CA,94303,635000,2,2.0,EAST PALO ALTO,1009,24110,1973,523,629,385,Sold,,,http://www.redfin.com/CA/East-Palo-Alto/66-Newell-Rd-94303/unit-12/home/1165547,MLSListings,ML81593735,N,Y,37.4565878,-122.1363608
PAST SALE,,Condo/Co-op,1765 E Bayshore Rd Unit 223,East Palo Alto,CA,94303,725000,2,2.5,,1176,,2008,,616,,,,,http://www.redfin.com/CA/East-Palo-Alto/1765-E-Bayshore-Rd-94303/unit-223/home/21967676,,,N,Y,37.4612036,-122.1353383
PAST SALE,,Single Family Residential,2887 Fordham St,East Palo Alto,CA,94303,750000,7,4.0,,2016,8160,1953,,372,,,,,http://www.redfin.com/CA/East-Palo-Alto/2887-Fordham-St-94303/home/1316125,,,N,Y,37.4826446,-122.1339932
PAST SALE,March-16-2016,Single Family Residential,2759 Xavier St,EAST PALO ALTO,CA,94303,690000,4,2.0,EAST PALO ALTO,1493,8838,1953,685,462,,Sold,,,http://www.redfin.com/CA/East-Palo-Alto/2759-Xavier-St-94303/home/1633856,MLSListings,ML81545468,N,Y,37.4805056,-122.1391575
PAST SALE,August-19-2016,Single Family Residential,2647 Fordham St,EAST PALO ALTO,CA,94303,750000,3,1.0,EAST PALO ALTO,1010,5505,1953,529,743,,Sold,,,http://www.redfin.com/CA/East-Palo-Alto/2647-Fordham-St-94303/home/2027484,MLSListings,ML81594064,N,Y,37.4772296,-122.1375347
PAST SALE,November-9-2016,Single Family Residential,2735 Fordham St,EAST PALO ALTO,CA,94303,750000,4,3.0,EAST PALO ALTO,1312,6000,1953,447,572,,Sold,,,http://www.redfin.com/CA/East-Palo-Alto/2735-Fordham-St-94303/home/861637,MLSListings,ML81597216,N,Y,37.4791673,-122.136586
PAST SALE,,Single Family Residential,2638 Fordham St,East Palo Alto,CA,94303,278000,3,1.0,,1450,5200,1953,,192,,,,,http://www.redfin.com/CA/East-Palo-Alto/2638-Fordham-St-94303/home/1650184,,,N,Y,37.4769022,-122.1369539
PAST SALE,April-25-2016,Single Family Residential,2519 Emmett Way,EAST PALO ALTO,CA,94303,690000,3,2.0,EAST PALO ALTO,1100,5000,1956,645,627,,Sold,,,http://www.redfin.com/CA/East-Palo-Alto/2519-Emmett-Way-94303/home/862027,MLSListings,ML81577630,N,Y,37.4739461,-122.1403475
PAST SALE,July-25-2016,Condo/Co-op,1982 W Bayshore Rd #218,EAST PALO ALTO,CA,94303,743500,2,2.0,EAST PALO ALTO,1157,,2002,554,643,410,Sold,,,http://www.redfin.com/CA/East-Palo-Alto/1982-W-Bayshore-Rd-94303/unit-218/home/17307522,MLSListings,ML81586381,N,Y,37.4525501,-122.1289157
PAST SALE,September-19-2016,Condo/Co-op,1982 W Bayshore Rd #112,EAST PALO ALTO,CA,94303,570000,1,1.0,EAST PALO ALTO,776,,2002,498,735,360,Sold,,,http://www.redfin.com/CA/East-Palo-Alto/1982-W-Bayshore-Rd-94303/unit-112/home/17307838,MLSListings,ML81596107,N,Y,37.4525501,-122.1289157
PAST SALE,May-27-2016,Condo/Co-op,1982 W Bayshore Rd #234,EAST PALO ALTO,CA,94303,580000,1,1.0,EAST PALO ALTO,776,,2002,613,747,360,Sold,,,http://www.redfin.com/CA/East-Palo-Alto/1982-W-Bayshore-Rd-94303/unit-000234/home/22838124,MLSListings,ML81582715,N,Y,37.4525501,-122.1289157
PAST SALE,,Single Family Residential,952 Newbridge St,East Palo Alto,CA,94303,309500,5,2.0,,2010,6930,1950,,154,,,,,http://www.redfin.com/CA/East-Palo-Alto/952-Newbridge-St-94303/home/1027396,,,N,Y,37.4720168,-122.1527628
PAST SALE,,Multi-Family (2-4 Unit),1851 Woodland Ave,East Palo Alto,CA,94303,1010000,8,4.0,,2900,11848,1953,,348,,,,,http://www.redfin.com/CA/East-Palo-Alto/1851-Woodland-Ave-94303/home/2058169,,,N,Y,37.454492,-122.132361
PAST SALE,July-21-2016,Condo/Co-op,1982 W Bayshore Rd #327,EAST PALO ALTO,CA,94303,796000,2,2.0,EAST PALO ALTO,1197,,2002,558,665,360,Sold,,,http://www.redfin.com/CA/East-Palo-Alto/1982-W-Bayshore-Rd-94303/unit-327/home/17307516,MLSListings,ML81596397,N,Y,37.4525501,-122.1289157
PAST SALE,May-13-2016,Vacant Land,2280 Menalto Ave,EAST PALO ALTO,CA,94303,300000,,,EAST PALO ALTO,,2500,,627,,,Sold,,,http://www.redfin.com/CA/East-Palo-Alto/2280-Menalto-Ave-94303/home/61615598,MLSListings,ML81578252,N,Y,37.469678,-122.1498874
PAST SALE,February-12-2016,Single Family Residential,2503 Hazelwood Way,East Palo Alto,CA,94303,646000,3,2.0,Palo Alto,1150,6400,1956,718,562,,Sold,,,http://www.redfin.com/CA/East-Palo-Alto/2503-Hazelwood-Way-94303/home/1926662,EBRD/CCAR/Bay East,40727140,N,Y,37.4724419,-122.1430792
PAST SALE,July-26-2016,Single Family Residential,2465 Gloria Way,EAST PALO ALTO,CA,94303,805000,3,2.0,EAST PALO ALTO,1620,8306,1956,553,497,,Sold,,,http://www.redfin.com/CA/East-Palo-Alto/2465-Gloria-Way-94303/home/863912,MLSListings,ML81589720,N,Y,37.4725269,-122.142166
PAST SALE,March-17-2016,Single Family Residential,1622 Michigan Ave,EAST PALO ALTO,CA,94303,710000,5,3.0,EAST PALO ALTO,1970,5000,1952,684,360,,Sold,,,http://www.redfin.com/CA/East-Palo-Alto/1622-Michigan-Ave-94303/home/1333769,MLSListings,ML81548278,N,Y,37.4734036,-122.1386047
PAST SALE,September-8-2016,Single Family Residential,2302 Oakwood Dr,EAST PALO ALTO,CA,94303,768000,3,1.0,EAST PALO ALTO,1494,8799,1946,509,514,,Sold,,,http://www.redfin.com/CA/East-Palo-Alto/2302-Oakwood-Dr-94303/home/1371643,MLSListings,ML81596959,N,Y,37.4686383,-122.1467645
PAST SALE,,Multi-Family (2-4 Unit),685 Scofield Ave,East Palo Alto,CA,94303,4605500,31,3.0,,15178,17672,1961,,303,,,,,http://www.redfin.com/CA/East-Palo-Alto/685-Scofield-Ave-94303/home/1947744,,,N,Y,37.4578532,-122.1395155
PAST SALE,,Single Family Residential,1908 Cooley Ave,East Palo Alto,CA,94303,507500,3,1.0,,1210,5940,1947,,419,,,,,http://www.redfin.com/CA/East-Palo-Alto/1908-Cooley-Ave-94303/home/1145105,,,N,Y,37.4554008,-122.138764
PAST SALE,February-24-2017,Single Family Residential,1419 Camelia Dr,EAST PALO ALTO,CA,94303,747000,3,2.0,EAST PALO ALTO,1130,5700,1954,340,661,,Sold,,,http://www.redfin.com/CA/East-Palo-Alto/1419-Camellia-Dr-94303/home/1556578,MLSListings,ML81636125,N,Y,37.4600479,-122.125749
