SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,November-3-2017,Single Family Residential,516 Roxbury Way,BELMONT,CA,94002,1400000,3,1.0,BELMONT,1010,5130,1953,88,1386,,Sold,,,http://www.redfin.com/CA/Belmont/516-Roxbury-Way-94002/home/743043,MLSListings,ML81680677,N,Y,37.5263062,-122.2781106
PAST SALE,November-17-2017,Single Family Residential,318 Hiller St,BELMONT,CA,94002,1395000,3,1.0,BELMONT,1010,5000,1953,74,1381,,Sold,,,http://www.redfin.com/CA/Belmont/318-Hiller-St-94002/home/1760261,MLSListings,ML81682274,N,Y,37.528769,-122.2815143
PAST SALE,November-20-2017,Single Family Residential,500 E 40th Ave,SAN MATEO,CA,94403,1281000,3,2.0,SAN MATEO,1380,5500,1951,71,928,,Sold,,,http://www.redfin.com/CA/San-Mateo/500-E-40th-Ave-94403/home/752626,MLSListings,ML81680856,N,Y,37.5349024,-122.2818593
PAST SALE,December-1-2017,Single Family Residential,404 Yorkshire Way,BELMONT,CA,94002,1585000,3,1.0,BELMONT,1340,5000,1953,60,1183,,Sold,,,http://www.redfin.com/CA/Belmont/404-Yorkshire-Way-94002/home/741613,MLSListings,ML81683700,N,Y,37.5278268,-122.2807437
PAST SALE,December-22-2017,Condo/Co-op,23 Tidal,SAN MATEO,CA,94401,999990,2,2.5,SAN MATEO,1235,,2017,39,810,326,Sold,,,http://www.redfin.com/CA/San-Mateo/2050-Detroit-Dr-94401/home/144235251,MLSListings,ML81683674,N,Y,37.5690872,-122.2921924
PAST SALE,December-1-2017,Single Family Residential,640 Fathom Dr,SAN MATEO,CA,94404,1660000,3,2.5,SAN MATEO,1860,2522,1967,60,892,170,Sold,,,http://www.redfin.com/CA/San-Mateo/640-Fathom-Dr-94404/home/1097508,MLSListings,ML81683642,Y,Y,37.5648743,-122.2858566
PAST SALE,,Condo/Co-op,400 Mariners Island Blvd Unit 104,San Mateo,CA,94404,1149000,3,2.0,,1425,,2016,,806,,,,,http://www.redfin.com/CA/San-Mateo/400-Mariners-Island-Blvd-94404/unit-104/home/144108555,,,N,Y,37.569763,-122.28538
PAST SALE,December-19-2017,Single Family Residential,1216 Shoal Dr,SAN MATEO,CA,94404,1205000,2,2.0,SAN MATEO,1290,3150,1969,42,934,125,Sold,,,http://www.redfin.com/CA/San-Mateo/1216-Shoal-Dr-94404/home/727377,MLSListings,ML81684609,N,Y,37.5628246,-122.2916074
PAST SALE,,Single Family Residential,749 Fallon Ave,San Mateo,CA,94401,150000,3,1.0,,1160,5000,1949,,129,,,,,http://www.redfin.com/CA/San-Mateo/749-Fallon-Ave-94401/home/709269,,,N,Y,37.5713504,-122.3056229
PAST SALE,November-30-2017,Single Family Residential,1465 SW LAKEVIEW DRIVE Dr,HILLSBOROUGH,CA,94010,3380000,5,3.5,HILLSBOROUGH,2980,21780,1970,61,1134,,Sold,,,http://www.redfin.com/CA/Hillsborough/1465-Lakeview-Dr-94010/home/735017,MLSListings,ML81682431,N,Y,37.5353358,-122.3608785
