SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,December-30-2015,Single Family Residential,177 Favonio Rd,PORTOLA VALLEY,CA,94028,2750000,3,2.0,PORTOLA VALLEY,1680,109771,1957,762,1637,,Sold,,,http://www.redfin.com/CA/Portola-Valley/177-Favonio-Rd-94028/home/1996055,MLSListings,ML81518489,N,Y,37.3930594,-122.2091737
PAST SALE,February-15-2017,Single Family Residential,60 Linaria Way,PORTOLA VALLEY,CA,94028,1918500,3,3.0,PORTOLA VALLEY,2820,12689,1964,349,680,,Sold,,,http://www.redfin.com/CA/Portola-Valley/60-Linaria-Way-94028/home/1125634,MLSListings,ML81627752,N,Y,37.39706,-122.202975
PAST SALE,August-18-2016,Single Family Residential,115 Brookside Dr,PORTOLA VALLEY,CA,94028,3150000,3,3.5,PORTOLA VALLEY,3248,9583,2005,530,970,,Sold,,,http://www.redfin.com/CA/Portola-Valley/115-Brookside-Dr-94028/home/904259,MLSListings,ML81585493,N,Y,37.3740578,-122.2164213
PAST SALE,April-10-2015,Single Family Residential,308 Canyon Dr,PORTOLA VALLEY,CA,94028,3205000,4,3.0,PORTOLA VALLEY,2600,16000,2014,1026,1233,,Sold,,,http://www.redfin.com/CA/Portola-Valley/308-Canyon-Dr-94028/home/1418081,MLSListings,ML81457753,N,Y,37.3704041,-122.2120339
PAST SALE,December-30-2015,Single Family Residential,111 Carmel Way,PORTOLA VALLEY,CA,94028,1750000,3,2.0,PORTOLA VALLEY,1980,14400,1930,762,884,,Sold,,,http://www.redfin.com/CA/Portola-Valley/111-Carmel-Way-94028/home/2053601,MLSListings,ML81519984,N,Y,37.350518,-122.196781
PAST SALE,March-31-2015,Single Family Residential,85 Joaquin Rd,PORTOLA VALLEY,CA,94028,1850000,3,2.5,PORTOLA VALLEY,2030,48177,1971,1036,911,,Sold,,,http://www.redfin.com/CA/Portola-Valley/85-Joaquin-Rd-94028/home/1096902,MLSListings,ML81454144,N,Y,37.345592,-122.202803
PAST SALE,December-18-2015,Single Family Residential,45 Vista Verde Way,PORTOLA VALLEY,CA,94028,2550000,4,4.5,PORTOLA VALLEY,4350,141266,1991,774,586,,Sold,,,http://www.redfin.com/CA/Portola-Valley/45-Vista-Verde-Way-94028/home/1882806,MLSListings,ML81513385,N,Y,37.3373263,-122.1968059
PAST SALE,February-8-2016,Single Family Residential,28 Arastradero Rd,PORTOLA VALLEY,CA,94028,6125000,4,4.5,PORTOLA VALLEY,5797,253310,1991,722,1057,,Sold,,,http://www.redfin.com/CA/Portola-Valley/28-Arastradero-Rd-94028/home/1827597,MLSListings,ML81521948,N,Y,37.3821202,-122.1921485
PAST SALE,May-20-2016,Single Family Residential,171 Trinity Ln,PORTOLA VALLEY,CA,94028,1475000,3,1.0,PORTOLA VALLEY,1400,51800,1954,620,1054,,Sold,,,http://www.redfin.com/CA/Portola-Valley/171-Trinity-Ln-94028/home/898952,MLSListings,ML81580955,N,Y,37.3817035,-122.2383339
PAST SALE,April-8-2016,Single Family Residential,370 Conil Way,PORTOLA VALLEY,CA,94028,2867000,4,3.5,PORTOLA VALLEY,3890,24999,1979,662,737,,Sold,,,http://www.redfin.com/CA/Portola-Valley/370-Conil-Way-94028/home/1626085,MLSListings,ML81547682,N,Y,37.3972156,-122.2012608
PAST SALE,April-24-2015,Single Family Residential,31 Aliso Way,PORTOLA VALLEY,CA,94028,2250000,3,2.5,PORTOLA VALLEY,2980,20500,1977,1012,755,,Sold,,,http://www.redfin.com/CA/Menlo-Park/31-Aliso-Way-94028/home/1992231,MLSListings,ML81451540,N,Y,37.4045772,-122.193967
PAST SALE,February-10-2015,Single Family Residential,410 Conil Way,PORTOLA VALLEY,CA,94028,2750000,5,3.0,PORTOLA VALLEY,2940,19400,1964,1085,935,,Sold,,,http://www.redfin.com/CA/Menlo-Park/410-Conil-Way-94028/home/2009654,MLSListings,ML81447855,N,Y,37.3983819,-122.20161
PAST SALE,June-8-2016,Single Family Residential,33 Montecito Rd,WOODSIDE,CA,94062,3500000,5,3.5,WOODSIDE,3702,108464,1964,601,945,,Sold,,,http://www.redfin.com/CA/Woodside/33-Montecito-Rd-94062/home/1592899,MLSListings,ML81579285,N,Y,37.3881691,-122.2431771
PAST SALE,July-1-2016,Single Family Residential,116 Russell Ave,PORTOLA VALLEY,CA,94028,1785000,3,2.0,PORTOLA VALLEY,1821,6098,1969,578,980,,Sold,,,http://www.redfin.com/CA/Portola-Valley/116-Russell-Ave-94028/home/898936,MLSListings,ML81588819,N,Y,37.3841963,-122.2401645
PAST SALE,,Single Family Residential,135 Wyndham Dr,Portola Valley,CA,94028,3600000,4,3.0,,3270,16500,1950,,1101,,,,,http://www.redfin.com/CA/Portola-Valley/135-Wyndham-Dr-94028/home/898715,,,N,Y,37.3856991,-122.234109
PAST SALE,February-4-2016,Single Family Residential,319 Wyndham Dr,PORTOLA VALLEY,CA,94028,1600000,2,1.0,PORTOLA VALLEY,1220,9099,1946,726,1311,,Sold,,,http://www.redfin.com/CA/Portola-Valley/319-Wyndham-Dr-94028/home/1754206,MLSListings,ML81549457,N,Y,37.3841899,-122.2332285
PAST SALE,,Single Family Residential,141 N Balsamina Way,Portola Valley,CA,94028,2350000,5,2.0,,1860,9594,1957,,1263,,,,,http://www.redfin.com/CA/Portola-Valley/141-N-Balsamina-Way-94028/home/902836,,,N,Y,37.400719,-122.193955
PAST SALE,,Single Family Residential,108 N Balsamina Way,Portola Valley,CA,94028,2430000,4,3.0,,2770,12632,1953,,877,,,,,http://www.redfin.com/CA/Portola-Valley/108-N-Balsamina-Way-94028/home/1250957,,,N,Y,37.4011177,-122.1945863
PAST SALE,,Single Family Residential,300 La Cuesta Dr,Portola Valley,CA,94028,2450000,3,2.0,,2265,20342,1974,,1082,,,,,http://www.redfin.com/CA/Portola-Valley/300-La-Cuesta-Dr-94028/home/905421,,,N,Y,37.404345,-122.196383
PAST SALE,November-7-2016,Single Family Residential,160 Fawn Ln,PORTOLA VALLEY,CA,94028,2750000,2,3.0,PORTOLA VALLEY,2330,45302,1964,449,1180,,Sold,,,http://www.redfin.com/CA/Portola-Valley/160-Fawn-Ln-94028/home/1408330,MLSListings,ML81629035,N,Y,37.3877952,-122.206648
PAST SALE,February-5-2016,Single Family Residential,280 Nathhorst Ave,PORTOLA VALLEY,CA,94028,5750000,5,5.0,PORTOLA VALLEY,5700,55756,2008,725,1009,,Sold,,,http://www.redfin.com/CA/Portola-Valley/280-Nathhorst-Ave-94028/home/2034688,MLSListings,ML81549544,N,Y,37.373474,-122.209817
PAST SALE,August-11-2016,Single Family Residential,255 Cervantes Rd,PORTOLA VALLEY,CA,94028,6000000,4,3.0,PORTOLA VALLEY,3304,235224,1961,537,1816,,Sold,,,http://www.redfin.com/CA/Portola-Valley/255-Cervantes-Rd-94028/home/1984635,MLSListings,ML81589415,N,Y,37.3857931,-122.2065819
PAST SALE,March-10-2017,Single Family Residential,261 Gabarda Way,PORTOLA VALLEY,CA,94028,3000000,5,3.0,PORTOLA VALLEY,3440,30056,1966,326,872,,Sold,,,http://www.redfin.com/CA/Menlo-Park/261-Gabarda-Way-94028/home/2025076,MLSListings,ML81636266,N,Y,37.396178,-122.197407
PAST SALE,,Single Family Residential,345 Golden Oak Dr,Portola Valley,CA,94028,6800000,4,3.0,,3902,47045,1999,,1743,,,,,http://www.redfin.com/CA/Portola-Valley/345-Golden-Oak-Dr-94028/home/904122,,,N,Y,37.3874855,-122.2006706
PAST SALE,May-13-2015,Single Family Residential,199 Mapache Dr,PORTOLA VALLEY,CA,94028,3900000,3,2.5,PORTOLA VALLEY,3140,100188,1962,993,1242,,Sold,,,http://www.redfin.com/CA/Portola-Valley/199-Mapache-Dr-94028/home/1937341,MLSListings,ML81465032,N,Y,37.3900693,-122.2286843
PAST SALE,July-1-2015,Single Family Residential,2 Sandstone St,PORTOLA VALLEY,CA,94028,2295000,3,2.0,PORTOLA VALLEY,2180,20032,1983,944,1053,278,Sold,,,http://www.redfin.com/CA/Portola-Valley/2-Sandstone-St-94028/home/906921,MLSListings,ML81461968,N,Y,37.3644141,-122.2117205
PAST SALE,July-2-2015,Single Family Residential,40 Alhambra Ct,PORTOLA VALLEY,CA,94028,4730000,5,5.0,PORTOLA VALLEY,7237,47480,1965,943,654,,Sold,,,http://www.redfin.com/CA/Portola-Valley/40-Alhambra-Ct-94028/home/2037807,MLSListings,ML81453252,N,Y,37.3841808,-122.2030661
PAST SALE,July-12-2016,Single Family Residential,5 Oak Forest Ct,PORTOLA VALLEY,CA,94028,3200000,4,4.5,PORTOLA VALLEY,4210,66287,1995,567,760,10,Sold,,,http://www.redfin.com/CA/Portola-Valley/5-Oak-Forest-Ct-94028/home/909796,MLSListings,ML81562754,N,Y,37.3611271,-122.2035895
PAST SALE,January-20-2016,Vacant Land,0 Alpine Rd,PORTOLA VALLEY,CA,94028,625000,,,PORTOLA VALLEY,,198198,,741,,,Sold,,,http://www.redfin.com/CA/Portola-Valley/Alpine-Rd-Unknown/home/40492646,MLSListings,ML81454311,N,Y,37.3640329,-122.2127776
PAST SALE,August-23-2016,Single Family Residential,110 N Balsamina Way,PORTOLA VALLEY,CA,94028,2430000,4,3.0,PORTOLA VALLEY,2770,12632,1953,525,877,,Sold,,,http://www.redfin.com/CA/Portola-Valley/110-N-Balsamina-Way-94028/home/108327579,MLSListings,ML81595203,N,Y,37.4011347,-122.1944418
PAST SALE,November-18-2016,Single Family Residential,221 Gabarda Way,PORTOLA VALLEY,CA,94028,2482500,4,3.0,PORTOLA VALLEY,2830,11878,1956,438,877,,Sold,,,http://www.redfin.com/CA/Portola-Valley/221-Gabarda-Way-94028/home/905498,MLSListings,ML81629272,N,Y,37.397534,-122.196419
PAST SALE,January-10-2017,Single Family Residential,150 Stonegate Rd,PORTOLA VALLEY,CA,94028,3300000,5,3.0,PORTOLA VALLEY,2090,43560,1954,385,1579,,Sold,,,http://www.redfin.com/CA/Portola-Valley/150-Stonegate-Rd-94028/home/1445848,MLSListings,ML81632388,N,Y,37.3765203,-122.2221805
PAST SALE,May-29-2015,Single Family Residential,280 Erica Way,PORTOLA VALLEY,CA,94028,2500000,3,2.0,PORTOLA VALLEY,1830,12632,1954,977,1366,,Sold,,,http://www.redfin.com/CA/Menlo-Park/280-Erica-Way-94028/home/1480035,MLSListings,ML81465548,N,Y,37.4012101,-122.1995442
PAST SALE,August-12-2015,Single Family Residential,601 La Mesa Dr,PORTOLA VALLEY,CA,94028,2060000,2,2.0,PORTOLA VALLEY,1990,10200,1955,902,1035,,Sold,,,http://www.redfin.com/CA/Portola-Valley/601-La-Mesa-Dr-94028/home/2032520,MLSListings,ML81484745,N,Y,37.402049,-122.201635
PAST SALE,March-28-2016,Single Family Residential,630 La Mesa Dr,PORTOLA VALLEY,CA,94028,2305000,4,2.0,PORTOLA VALLEY,1860,9900,1955,673,1239,,Sold,,,http://www.redfin.com/CA/Portola-Valley/630-La-Mesa-Dr-94028/home/2047822,MLSListings,ML81561656,N,Y,37.40153,-122.202156
PAST SALE,May-22-2015,Single Family Residential,812 LA MESA Dr,PORTOLA VALLEY,CA,94028,2595000,4,4.0,PORTOLA VALLEY,5490,12150,1964,984,473,,Sold,,,http://www.redfin.com/CA/Portola-Valley/812-La-Mesa-Dr-94028/home/2002640,MLSListings,ML81451804,N,Y,37.396097,-122.20481
PAST SALE,January-5-2018,Single Family Residential,1231 Portola Rd,WOODSIDE,CA,94062,2325000,2,3.0,WOODSIDE,2150,26136,1981,25,1081,,Sold,,,http://www.redfin.com/CA/Woodside/1231-Portola-Rd-94062/home/1463466,MLSListings,ML81681470,N,Y,37.3895081,-122.2401853
