SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,November-21-2016,Single Family Residential,4436 FAULKNER Dr,Fremont,CA,94536,867750,3,2.0,Glenmoor,1812,8691,1964,443,479,12,Sold,,,http://www.redfin.com/CA/Fremont/4436-Faulkner-Dr-94536/home/1534067,EBRD/CCAR/Bay East,40760387,N,Y,37.5505751,-122.0058017
PAST SALE,September-6-2017,Townhouse,5589 Azalea Way,Newark,CA,94560,849000,4,3.5,Newark,2026,,2016,154,419,198,Sold,,,http://www.redfin.com/CA/Newark/5589-Azalea-Way-94560/home/142995699,EBRD/CCAR/Bay East,40790781,N,Y,37.5356772,-122.0149812
PAST SALE,September-25-2017,Single Family Residential,37915 Essanay Pl,Fremont,CA,94536,716000,2,2.0,Niles,891,3169,1981,135,804,,Sold,,,http://www.redfin.com/CA/Fremont/37915-Essanay-Pl-94536/home/1721427,EBRD/CCAR/Bay East,40793360,N,Y,37.576013,-121.974019
PAST SALE,May-13-2016,Townhouse,3531 DAYTON Cmn,Fremont,CA,94538,805000,3,2.5,Liberty Commons,1430,1136,1999,635,563,200,Sold,,,http://www.redfin.com/CA/Fremont/3531-Dayton-Cmn-94538/home/1788014,EBRD/CCAR/Bay East,40734931,N,Y,37.546686,-121.975979
PAST SALE,July-31-2017,Condo/Co-op,3695 Stevenson Blvd Unit E306,Fremont,CA,94538,600100,2,2.0,Fremont,1040,,1991,191,577,335,Sold,,,http://www.redfin.com/CA/Fremont/3695-Stevenson-Blvd-94538/unit-E306/home/1978211,EBRD/CCAR/Bay East,40786607,N,Y,37.5438328,-121.9734482
PAST SALE,May-8-2017,Single Family Residential,777 Ridgeview Ter,Fremont,CA,94536,931000,4,3.0,The Orchards,1527,3325,1988,275,610,85,Sold,,,http://www.redfin.com/CA/Fremont/777-Ridgeview-Ter-94536/home/1768522,EBRD/CCAR/Bay East,40775946,N,Y,37.5642627,-121.9719102
PAST SALE,October-31-2017,Single Family Residential,5481 Cumberland Park Ct,Fremont,CA,94538,1050000,4,2.0,Fremont,1736,7920,1962,99,605,,Sold,,,http://www.redfin.com/CA/Fremont/5481-Cumberland-Park-Ct-94538/home/1115904,EBRD/CCAR/Bay East,40796660,N,Y,37.515874,-121.9718001
PAST SALE,April-14-2017,Condo/Co-op,3663 Oakwood Ter #312,Fremont,CA,94536,360000,1,1.0,Meadowbrook,714,,1984,299,504,417,Sold,,,http://www.redfin.com/CA/Fremont/3663-Oakwood-Ter-94536/unit-312/home/1089869,EBRD/CCAR/Bay East,40771957,N,Y,37.5626959,-122.0076879
PAST SALE,September-20-2016,Townhouse,3731 BOSWELL Ter,Fremont,CA,94536,530000,3,1.5,Parkmont Vil Grn,1168,838,1976,505,454,279,Sold,,,http://www.redfin.com/CA/Fremont/3731-Boswell-Ter-94536/home/1711394,EBRD/CCAR/Bay East,40751767,N,Y,37.5547166,-121.9954696
PAST SALE,June-5-2017,Single Family Residential,36150 San Pedro Dr,Fremont,CA,94536,925000,5,5.0,Cabrillo,2042,9010,1956,247,453,,Sold,,,http://www.redfin.com/CA/Fremont/36150-San-Pedro-Dr-94536/home/1491946,EBRD/CCAR/Bay East,40776786,N,Y,37.5550839,-122.0279851
