,NAME,CityType,Pop2010,Land_sqmi,DateIncorp,WebLink,County,Notes,CityAbbv,geometry,PRICE IN K,$/SQUARE FEET
0,GILROY,City,48821,16.15,1870-03-12,http://www.cityofgilroy.org,Santa Clara,,Gil,"POLYGON ((-121.5891064263205 37.04772893374334, -121.585942105044 37.04143170181162, -121.5829295461616 37.03556717418579, -121.5827205850869 37.03564048062377, -121.581396796525 37.03304722974591, -121.5771942115436 37.03442631762048, -121.5767604613262 37.03359174406381, -121.5746849474523 37.0342777819941, -121.5774544852362 37.03968886514907, -121.5775446872375 37.03969951671937, -121.5778762124173 37.04048682820461, -121.5774329851441 37.04118417510963, -121.5774123906693 37.04122620492544, -121.5773980851534 37.04126987960132, -121.5773902646489 37.04131459839008, -121.5773890379737 37.0413597434575, -121.5773944231141 37.04140469157331, -121.577405447903 37.04144550820374, -121.577869772372 37.04253053485635, -121.5780622102028 37.04329072458734, -121.5772336746943 37.0434788591621, -121.5765432678575 37.0419671914328, -121.5742899706056 37.03740003118654, -121.5738978985691 37.03755040322855, -121.573887387293 37.03753010642929, -121.5720499707296 37.03815003069943, -121.5720899707755 37.03825003081428, -121.5724438360142 37.03891871722506, -121.5718471538231 37.0391267196225, -121.5713457718898 37.03928352991099, -121.56712909723 37.03214818109377, -121.5695989539286 37.03121682249845, -121.5684107300711 37.02921898936486, -121.5659471722242 37.03014795396495, -121.5626657025601 37.02459380665887, -121.5582546457353 37.02626970498299, -121.5594946849317 37.02840372515183, -121.5558701931549 37.02976007366853, -121.5542381619616 37.02699032364453, -121.5561232695733 37.02633017809529, -121.560364063151 37.02472321010807, -121.5607898894418 37.02454818135356, -121.5620513558853 37.0240130352734, -121.5545638739236 37.01432332226357, -121.5575101437781 37.01284068824721, -121.5559398060771 37.01082308082057, -121.5558810371801 37.0108512619762, -121.5560620059568 37.01108382126145, -121.5557718819667 37.01122972996817, -121.5555905075958 37.01099673810903, -121.5544624070145 37.01155865970442, -121.5528672174481 37.00951471473239, -121.5525778614791 37.00953203747358, -121.5524125391073 37.00953325425635, -121.5522473732177 37.009527360999, -121.5520828395513 37.0095143738893, -121.5519194093532 37.00949433069881, -121.5517575547672 37.00946728898426, -121.5515977416424 37.00943332518786, -121.5514404295321 37.00939254003377, -121.5420780184857 37.00673993659881, -121.5418498838651 37.00666699348699, -121.5416052385909 37.00656890443145, -121.541475350407 37.00650752750045, -121.541349359885 37.00644112785582, -121.5412275709955 37.0063698655769, -121.5404693139077 37.00590299512722, -121.5403655654185 37.00583490835438, -121.5402672920019 37.00576178537817, -121.5401748704739 37.00568390768623, -121.5400886587645 37.00560157655152, -121.5400089878245 37.00551511123341, -121.539858148135 37.00532653329295, -121.5397744068633 37.00523129958484, -121.5396851311638 37.00513935469748, -121.5395905233839 37.00505090637424, -121.5394907948643 37.00496615516401, -121.5393861713347 37.0048852890249, -121.5392768848204 37.0048084896201, -121.5384600126195 37.00426142392567, -121.5383648004952 37.00419356288266, -121.5382749681153 37.00412113688103, -121.5381908554236 37.0040444193145, -121.5381127798808 37.00396370246299, -121.5380410355653 37.00387928849837, -121.5379758967702 37.00379149937822, -121.5379176063125 37.00370066515363, -121.5378663863247 37.00360713026491, -121.5378224310603 37.00351124634695, -121.5377859050954 37.00341337852466, -121.5379309576476 37.00333023800015, -121.5379169282236 37.00315815002863, -121.5376247933495 37.00315639904865, -121.5371303218069 37.00313651054163, -121.5366378890273 37.00309541961798, -121.5363928768297 37.00306695787383, -121.5361387266209 37.00303172423471, -121.5358859002141 37.0029908185714, -121.5356345963595 37.00294427146098, -121.535385007512 37.00289211977552, -121.5351373315226 37.00283440398461, -121.5348917590474 37.00277116995353, -121.5346484807428 37.00270246534655, -121.5345940258935 37.00218248363482, -121.5352037428584 37.0013263065638, -121.5357334966036 37.00080809921442, -121.5357969698542 37.00035779787411, -121.5351047580781 36.99830185954324, -121.5388851032649 36.9985859319952, -121.5368809056292 36.99427703455759, -121.5377674995704 36.99490582254576, -121.5378958355244 36.99501003778309, -121.5380239178695 36.99512325163685, -121.5381321908479 36.995226785188, -121.5383868545696 36.99549574543239, -121.5390950023325 36.99621431274036, -121.5397876511792 36.99703869967632, -121.5450332626749 36.9944093086427, -121.5451611013037 36.99457346549313, -121.5461894472851 36.99405369422266, -121.5493417913905 36.99810116323815, -121.5494492918513 36.99803201166809, -121.5457516258368 36.99333594080107, -121.5509636845264 36.99071742886632, -121.550648619638 36.99028674443775, -121.546528819949 36.9849975068295, -121.5426863172197 36.98599246548, -121.5407054246156 36.98651345173449, -121.5407333980278 36.98654938954277, -121.5405129804896 36.98660843992762, -121.5402284466854 36.98624297433383, -121.5332099710633 36.98974003127741, -121.5311769726391 36.99076038048725, -121.5318617245389 36.99219108764861, -121.5319099165093 36.9921701990955, -121.5330840156148 36.99417304505001, -121.530309021644 36.99508309690744, -121.5300502732016 36.99455342769859, -121.529815833434 36.99447870662704, -121.5291999705022 36.99384003059302, -121.5290865839787 36.99365355346879, -121.5289199710797 36.99346003105568, -121.5284066002844 36.99321992825714, -121.528363625281 36.99295729384408, -121.5280610618685 36.99280626439762, -121.5245414364381 36.98878897213344, -121.5273734842988 36.9871571037174, -121.5269452397309 36.9869417619528, -121.5260937256449 36.98637996446383, -121.5251884932543 36.98580903256083, -121.5248408162506 36.98550869946697, -121.5236806890126 36.98426505129115, -121.5187972641824 36.97859823422115, -121.5231177718677 36.97616710053133, -121.5250012517064 36.97831620862619, -121.5284994498897 36.97511173441904, -121.5319030690714 36.97802628518493, -121.5305531030432 36.97904110626215, -121.5334613684474 36.98236172071685, -121.5360032617411 36.98095405688432, -121.538702129 36.97944742355983, -121.5435705054744 36.97628956391227, -121.5438634371479 36.97613821250851, -121.547953988186 36.97337790176879, -121.5480934235726 36.97359427325716, -121.5481450104839 36.97366851858732, -121.5482325396999 36.97378132774613, -121.5483003359916 36.97385866674418, -121.5484496684174 36.97400489830748, -121.5485178136461 36.97395544099084, -121.5499661331305 36.9746610463703, -121.5516953423661 36.97596398774793, -121.5523678859692 36.97629765781071, -121.5522486079868 36.97635254523385, -121.5529928842141 36.9763172981049, -121.5531351902368 36.97629258563435, -121.5542372914178 36.97612886225718, -121.5543609122263 36.97612101747102, -121.5546686683243 36.97631166744949, -121.5557934602999 36.97633319182342, -121.5559104800846 36.97662304691615, -121.5565778094183 36.9766189954703, -121.5583578339469 36.98100326778661, -121.5588234597349 36.98211928058034, -121.5589445408579 36.98244274603592, -121.5589990802433 36.98260585607544, -121.5590954093257 36.98293217418051, -121.5591475322328 36.98313776639488, -121.5591933481945 36.98334432448107, -121.5592328275329 36.98355172253402, -121.559280468219 36.98386707430609, -121.5594282915824 36.98500735350657, -121.5594511658386 36.98504774925421, -121.5594889031903 36.98508018330388, -121.559537561909 36.98510127420455, -121.5595920626236 36.98510881591918, -121.5596266982135 36.98517950173265, -121.5595860722395 36.98519664730748, -121.55955479202 36.98522360268719, -121.5595363721059 36.98525733445852, -121.5595328836356 36.98529405467693, -121.5597231496037 36.98587187628616, -121.5598064160333 36.98609693882268, -121.5602846701014 36.98729317204227, -121.5603380583546 36.98740483546478, -121.5604000072545 36.98750192177631, -121.5606372556048 36.98783128408653, -121.5613631263072 36.98880839119438, -121.5613870006095 36.98884688847316, -121.5614032828352 36.9888878552903, -121.5614115934702 36.98893033296856, -121.5614117373618 36.9889733322535, -121.5614037109125 36.98901584500531, -121.5613877020808 36.98905688107025, -121.5613640849845 36.98909548177111, -121.5613334100089 36.98913074238989, -121.5612963957121 36.98916184274489, -121.5611741652555 36.98923330287462, -121.5611605881905 36.98925744247703, -121.5611601888916 36.98927519239633, -121.5616091268597 36.99041584391615, -121.5646729641859 36.98959531057515, -121.5678801408557 36.98963706609774, -121.5681050846819 36.9903285934898, -121.5681507594499 36.99043859046861, -121.5682029579001 36.99054670426706, -121.5682615604226 36.99065268487357, -121.5683264303205 36.99075628947119, -121.5683974210041 36.99085727973969, -121.5684743669984 36.99095542275465, -121.5685840995766 36.9910795193044, -121.5687109903199 36.99119822531786, -121.5688440306275 36.99131251566012, -121.5689829830782 36.99142218888298, -121.5691275967611 36.99152704443762, -121.5692776126717 36.9916268970637, -121.5694327646104 36.99172156689682, -121.5695927710895 36.99181088486451, -121.5697686533006 36.9918491806952, -121.5699466660058 36.99188050678003, -121.5701263820269 36.99190479027391, -121.5703073642934 36.99192197092228, -121.5704891811308 36.99193200735628, -121.5709054332392 36.99194234236522, -121.5710703733989 36.99193886918348, -121.5712349205551 36.99192908545898, -121.5713986969922 36.99191301547337, -121.5715613312903 36.99189069609876, -121.5717224520295 36.99186217679806, -121.5718816931856 36.99182752232232, -121.5720386923318 36.99178681271126, -121.5721930897393 36.99174013969576, -121.572457479629 36.99164383399582, -121.5727108618168 36.99153006885762, -121.5728942236895 36.99143761225604, -121.5731255194271 36.99130901190141, -121.5731726079295 36.99127315053553, -121.573214581088 36.99123341129297, -121.5732509469736 36.99119026272052, -121.5732812784082 36.99114421113647, -121.573305221059 36.99109579703343, -121.5733224916396 36.99104558788361, -121.5733345380584 36.99098008396373, -121.5733335272204 36.98422609715665, -121.5733263218522 36.98416118319214, -121.5733249980502 36.98392095538782, -121.5732987513362 36.98392105880989, -121.5732487202522 36.98328926528742, -121.5730526734421 36.98236419205384, -121.5724207576118 36.9818412048078, -121.5717954940667 36.98121595745054, -121.5712458401234 36.98054645445536, -121.5706596764029 36.97972477627751, -121.5694803054717 36.97794867639034, -121.5691780999893 36.97745019387143, -121.5685409465074 36.97649577575952, -121.5685998386116 36.97640020300705, -121.5688816843422 36.97639537724486, -121.5689720275371 36.97645515877863, -121.569136027006 36.97670689520713, -121.5700573716503 36.97654051523271, -121.5708208430075 36.97657255627853, -121.5716893695687 36.97676938729747, -121.5728748037292 36.97695304234909, -121.5744648653612 36.97768901783391, -121.5740595013449 36.97806988791507, -121.5741376092633 36.97812339218089, -121.5741779762326 36.97808545967629, -121.5746981072318 36.9784418295268, -121.5752664571812 36.97788985443326, -121.5763342213472 36.97786537488722, -121.5775164575185 36.97851383734375, -121.5792458133435 36.97949343917097, -121.5799623706669 36.97860387476909, -121.5804111035895 36.97816776383124, -121.580900411225 36.97792665199346, -121.5811666555168 36.97756313882785, -121.5814173990937 36.97739516885205, -121.5822833499966 36.9768723470812, -121.5828141973173 36.97648607117536, -121.5833832523352 36.97611264478279, -121.5836333654874 36.97587394942322, -121.5839291390185 36.97564838056834, -121.5841173365459 36.97547835294374, -121.5848475338866 36.974653017223, -121.5850044332079 36.9743883152686, -121.5850984861062 36.9741967767599, -121.5853246359232 36.9737930674961, -121.5855770972052 36.97354219171879, -121.5860152154299 36.97314765553995, -121.5867044306649 36.97233591936727, -121.6241620275555 36.99258473709596, -121.6282499705596 36.99260003096666, -121.639739970723 36.99263003145089, -121.6395899710003 36.99328003084876, -121.6396099710233 36.99342003100973, -121.6410299708564 36.99558003079383, -121.6423672564437 36.99705779498129, -121.6433617141717 36.99824912599647, -121.6433034803713 36.99834532737506, -121.6431639001938 36.9984465550645, -121.6402359917975 36.99969093169121, -121.6398937296119 36.99985346886258, -121.6393190601265 37.00019657820956, -121.6384649829725 37.00306701273252, -121.6379599704763 37.00362003103967, -121.6370699708025 37.0038000312465, -121.6366106195844 37.00409295752395, -121.6327432910699 37.004121617119, -121.6322738269755 37.00519984579628, -121.6323423813958 37.00521904812064, -121.6312163510537 37.00807167157045, -121.6305724202809 37.00831975675138, -121.6292919016998 37.00794272407749, -121.6290638651052 37.00844551165112, -121.6298907458612 37.01056901244996, -121.6298897673988 37.01172303419071, -121.6300622420788 37.01179358420658, -121.6302311914163 37.01186942133675, -121.6309044230007 37.01225109451249, -121.6311748473413 37.01236966922485, -121.6311680835402 37.01237921103183, -121.631825613861 37.01267981032503, -121.6314979620612 37.0132871746634, -121.6305015132342 37.01326778528015, -121.6304973646616 37.01345853688204, -121.6290302034811 37.01343799456779, -121.6289687671948 37.01353767542345, -121.6269366114354 37.01216413996315, -121.6265450043485 37.01223282928165, -121.6265746082315 37.01230360232942, -121.6265940884464 37.01237079967276, -121.6266060845032 37.012439113974, -121.6266655269924 37.01301815596311, -121.6267625314656 37.01370944773289, -121.626781005339 37.01381691312006, -121.6268061440882 37.01392350436629, -121.6268378874585 37.0140289579701, -121.6269823338676 37.01439724203912, -121.6270217790318 37.01448478654374, -121.6270687506223 37.01456990827474, -121.6271230202112 37.01465219264463, -121.6271843215992 37.0147312376565, -121.6272523544126 37.01480665750127, -121.6273267894997 37.01487808345682, -121.6280242784976 37.0155017264236, -121.6280822685818 37.01555867149555, -121.6281334418049 37.01561967430857, -121.6281773610963 37.01568420965861, -121.6282136478415 37.01575172716051, -121.6282419917745 37.01582164495304, -121.6282841313075 37.01595602255249, -121.6283073482055 37.01605774756704, -121.6283231762735 37.01616038179624, -121.6283315642503 37.0162635781017, -121.6283324815587 37.01636699114383, -121.6283194899524 37.01684126031594, -121.6283122315242 37.01697586094729, -121.62831421363 37.01703171873893, -121.6283324060157 37.01715926868535, -121.6283498213871 37.01722975754731, -121.6282994512586 37.01743924292683, -121.6282605591774 37.01883684244642, -121.6282637391802 37.01913803619147, -121.6282533034472 37.0196419443203, -121.6282445539429 37.01971519410094, -121.6282483355922 37.02067084788141, -121.6236532406045 37.02074067843963, -121.6236645252975 37.02285147451595, -121.6236877152159 37.02399787000578, -121.6237396888355 37.02774650149988, -121.6163959886839 37.02792489551758, -121.6165243785972 37.03506204387825, -121.6148145974157 37.03506204297896, -121.6061307985975 37.035137650782, -121.6061407424013 37.03537058688308, -121.6045843369975 37.0353884393251, -121.6046737278103 37.03783720332432, -121.6047038883737 37.03884925448958, -121.6047455953329 37.0395708336271, -121.604762024148 37.03971783770809, -121.6047671421898 37.03989284038231, -121.6023193890286 37.03917206613802, -121.6023103112718 37.03915471012184, -121.5993248219829 37.03827037707629, -121.5993713645968 37.03836021215416, -121.5981023609352 37.03798697012265, -121.5980803005654 37.03798502129178, -121.598036451421 37.03798974003451, -121.5980158119801 37.03799628440107, -121.5979797995281 37.03801688786907, -121.5979653708052 37.03803040557877, -121.5979455479487 37.03806211477485, -121.5979393615123 37.03809723420008, -121.597941642193 37.03811493285791, -121.5973442288531 37.03821854465021, -121.5970680632405 37.03762417011937, -121.5970303690562 37.03761587207489, -121.5972059598871 37.03585297243681, -121.5972056415271 37.0358172477678, -121.5971976276684 37.03578210406093, -121.5971821593292 37.03574859801943, -121.5971597032576 37.0357177404814, -121.5971309330461 37.03569045684915, -121.5970967165402 37.03566756820377, -121.5970580807658 37.03564976432522, -121.5970600916499 37.03548626667798, -121.5971401906672 37.03546919574682, -121.5971655821259 37.03546002985655, -121.5971859625621 37.03544481872349, -121.5972026305969 37.03541431641765, -121.5972178489246 37.03497437796523, -121.5972339288027 37.03475396582292, -121.5972580108484 37.03451535859703, -121.5974245104328 37.03334642249942, -121.5974417540337 37.03334644318385, -121.5974872246556 37.03303347011861, -121.5975949031822 37.03195748345111, -121.5976041419176 37.03166984428795, -121.597624427925 37.03133533965428, -121.5976559743437 37.03101526284415, -121.598073371289 37.02883330881016, -121.5943976721148 37.02883047414717, -121.5944038171824 37.02777611257765, -121.5932189738765 37.0277762978379, -121.5932195359528 37.02752094523547, -121.5915198073932 37.02751946315274, -121.5915171040311 37.02679919522673, -121.5903089116269 37.02679847037313, -121.5902916086708 37.02560971051982, -121.5915179880647 37.02560027663148, -121.5915127710975 37.02469799851393, -121.588971071158 37.0247333220852, -121.5874049458816 37.02476660239686, -121.5874856951087 37.02726924477987, -121.5867795078679 37.02727087525074, -121.5867960769774 37.02743128552541, -121.5868182308766 37.02756646262221, -121.5868478077801 37.02770072330985, -121.5868847528291 37.02783380678484, -121.588590988883 37.03225274616734, -121.5904894658161 37.03224563792588, -121.5904895701375 37.03290202700701, -121.5904727231376 37.03290394436156, -121.5907124212412 37.0344922046516, -121.588917421202 37.03467012292788, -121.5888966297756 37.03454765594964, -121.5876632005962 37.03465604404121, -121.5831634832081 37.03533737491995, -121.5846543963833 37.03823872273892, -121.5875470297716 37.03762420069634, -121.5890979196332 37.04079080445208, -121.5863415515213 37.04137982711739, -121.5873049196863 37.0432642062781, -121.5890003944526 37.04652263261342, -121.5961444487073 37.04501430946287, -121.5969539779437 37.0465832891875, -121.5893520239767 37.04820926794341, -121.5891064263205 37.04772893374334))",646.1064408725605,372.4764638346728
