SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,June-20-2017,Single Family Residential,544 Heathcliff Dr,PACIFICA,CA,94044,1210000,4,2.0,PACIFICA,1840,8476,1958,224,658,,Sold,,,http://www.redfin.com/CA/Pacifica/544-Heathcliff-Dr-94044/home/586874,MLSListings,ML81649946,N,Y,37.646466,-122.4752127
PAST SALE,January-31-2017,Single Family Residential,1248 Lerida Way,PACIFICA,CA,94044,1135000,4,3.0,PACIFICA,1910,8432,1965,364,594,,Sold,,,http://www.redfin.com/CA/Pacifica/1248-Lerida-Way-94044/home/1957402,MLSListings,ML81634807,N,Y,37.5926335,-122.4792331
PAST SALE,February-24-2017,Single Family Residential,259 Arroyo Dr,PACIFICA,CA,94044,930000,3,2.0,PACIFICA,1500,6000,1949,340,620,,Sold,,,http://www.redfin.com/CA/Pacifica/259-Arroyo-Dr-94044/home/2038529,MLSListings,ML81636633,N,Y,37.6462931,-122.4868109
PAST SALE,October-10-2017,Single Family Residential,1066 View Way,PACIFICA,CA,94044,1069000,3,2.0,PACIFICA,1190,10000,1960,112,898,,Sold,,,http://www.redfin.com/CA/Pacifica/1066-View-Way-94044/home/662473,MLSListings,ML81677969,N,Y,37.5882433,-122.4840849
PAST SALE,September-8-2017,Condo/Co-op,3550 Carter Dr #134,SOUTH SAN FRANCISCO,CA,94080,711000,3,2.5,SOUTH SAN FRANCISCO,1644,301820,1979,144,432,442,Sold,,,http://www.redfin.com/CA/South-San-Francisco/3550-Carter-Dr-94080/unit-134/home/1917192,MLSListings,ML81672657,N,Y,37.642108,-122.464802
PAST SALE,April-21-2017,Single Family Residential,5030 Palmetto Ave,PACIFICA,CA,94044,1000000,4,3.0,PACIFICA,1750,4000,1966,284,571,,Sold,,,http://www.redfin.com/CA/Pacifica/5030-Palmetto-Ave-94044/home/2003917,MLSListings,ML81641491,N,Y,37.6607801,-122.4893629
PAST SALE,October-9-2017,Single Family Residential,213 Outlook Heights Ct,PACIFICA,CA,94044,1330000,4,2.5,PACIFICA,2320,4932,2001,113,573,120,Sold,,,http://www.redfin.com/CA/Pacifica/213-Outlook-Heights-Ct-94044/home/1003060,MLSListings,ML81676199,N,Y,37.6331147,-122.4735997
PAST SALE,February-3-2017,Single Family Residential,1121 Skyline Dr,DALY CITY,CA,94015,739999,3,1.5,DALY CITY,1340,4983,1965,361,552,,Sold,,,http://www.redfin.com/CA/Daly-City/1121-Skyline-Dr-94015/home/596473,MLSListings,ML81613750,N,Y,37.6636865,-122.4861308
PAST SALE,February-10-2017,Single Family Residential,977 Skyline Dr,DALY CITY,CA,94015,770000,3,1.0,DALY CITY,1060,3600,1962,354,726,,Sold,,,http://www.redfin.com/CA/Daly-City/977-Skyline-Dr-94015/home/2007667,MLSListings,ML81634713,N,Y,37.6676036,-122.4864606
PAST SALE,March-15-2017,Single Family Residential,575 Heathcliff Dr,PACIFICA,CA,94044,795000,3,2.0,PACIFICA,1220,6000,1955,321,652,,Sold,,,http://www.redfin.com/CA/Pacifica/575-Heathcliff-Dr-94044/home/1411598,MLSListings,ML81642527,N,Y,37.6459852,-122.4743407
PAST SALE,March-6-2017,Single Family Residential,1144 Peralta Rd,PACIFICA,CA,94044,1255000,4,3.0,PACIFICA,1840,5000,2011,330,682,,Sold,,,http://www.redfin.com/CA/Pacifica/1144-Peralta-Rd-94044/home/39605503,MLSListings,ML81636226,N,Y,37.5928873,-122.4964499
PAST SALE,,Single Family Residential,655 Navarre Dr,Pacifica,CA,94044,805000,3,1.0,,1040,5000,1954,,774,,,,,http://www.redfin.com/CA/Pacifica/655-Navarre-Dr-94044/home/2043992,,,N,Y,37.5927707,-122.5019717
