SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,March-28-2017,Single Family Residential,512 Stanford Ave,REDWOOD CITY,CA,94063,750000,3,1.0,REDWOOD CITY,820,2500,1962,308,915,,Sold,,,http://www.redfin.com/CA/Redwood-City/512-Stanford-Ave-94063/home/1958873,MLSListings,ML81639343,N,Y,37.4777496,-122.2095358
PAST SALE,January-18-2018,Single Family Residential,146 Springdale Way,REDWOOD CITY,CA,94062,2078000,5,4.0,REDWOOD CITY,3340,16500,1957,12,622,,Sold,,,http://www.redfin.com/CA/Emerald-Hills/146-Springdale-Way-94062/home/2052401,MLSListings,ML81686717,N,Y,37.4730482,-122.2731733
PAST SALE,March-9-2017,Single Family Residential,943 Stony Hill Rd,REDWOOD CITY,CA,94061,1850000,4,2.0,REDWOOD CITY,1840,7700,1957,327,1005,,Sold,,,http://www.redfin.com/CA/Redwood-City/943-Stony-Hill-Rd-94061/home/834225,MLSListings,ML81637564,N,Y,37.4579767,-122.2529045
PAST SALE,June-9-2017,Townhouse,855 Columbia Cir,REDWOOD CITY,CA,94065,1500000,3,3.0,REDWOOD CITY,1939,514279,1989,235,774,455,Sold,,,http://www.redfin.com/CA/Redwood-City/855-Columbia-Cir-94065/home/1280370,MLSListings,ML81653755,N,Y,37.5363812,-122.2376306
PAST SALE,September-29-2017,Single Family Residential,2466 Park Rd,REDWOOD CITY,CA,94062,2372000,4,3.5,REDWOOD CITY,3880,10000,1992,123,611,,Sold,,,http://www.redfin.com/CA/Emerald-Hills/2466-Park-Rd-94062/home/1979740,MLSListings,ML81676929,N,Y,37.4675837,-122.2662143
PAST SALE,September-1-2017,Single Family Residential,1204 Sierra St,REDWOOD CITY,CA,94061,1060000,2,1.0,REDWOOD CITY,750,3000,1960,151,1413,,Sold,,,http://www.redfin.com/CA/Redwood-City/1204-Sierra-St-94061/home/1882124,MLSListings,ML81674398,N,Y,37.468287,-122.2348742
PAST SALE,December-29-2017,Condo/Co-op,464 Clinton St #311,REDWOOD CITY,CA,94062,526000,1,1.0,REDWOOD CITY,761,19408,1961,32,691,281,Sold,,,http://www.redfin.com/CA/Redwood-City/464-Clinton-St-94062/unit-311/home/1299729,MLSListings,ML81685953,N,Y,37.481607,-122.2342099
PAST SALE,,Multi-Family (2-4 Unit),580 Geneva Ave,Redwood City,CA,94061,2975000,10,8.0,,7698,9520,1958,,386,,,,,http://www.redfin.com/CA/Redwood-City/580-Geneva-Ave-94061/home/810651,,,N,Y,37.471233,-122.2255998
PAST SALE,March-2-2017,Single Family Residential,211 Yarborough Ln,REDWOOD CITY,CA,94061,1600000,3,2.5,REDWOOD CITY,1840,4905,1985,334,870,195,Sold,,,http://www.redfin.com/CA/Redwood-City/211-Yarborough-Ln-94061/home/1802507,MLSListings,ML81640820,N,Y,37.4636187,-122.2193864
PAST SALE,,Single Family Residential,1561 Kentfield Ave,Redwood City,CA,94061,1670000,4,5.0,,2211,6700,1947,,755,,,,,http://www.redfin.com/CA/Redwood-City/1561-Kentfield-Ave-94061/home/841523,,,N,Y,37.4648973,-122.2278432
PAST SALE,,Single Family Residential,1141 Fifth Ave,Redwood City,CA,94063,700000,2,1.0,,1050,6250,1939,,667,,,,,http://www.redfin.com/CA/Redwood-City/1141-Fifth-Ave-94063/home/2039273,,,N,Y,37.4847954,-122.1968609
PAST SALE,March-21-2017,Single Family Residential,524 Nimitz Ave,REDWOOD CITY,CA,94061,1900000,4,2.0,REDWOOD CITY,1944,5750,1948,315,977,,Sold,,,http://www.redfin.com/CA/Redwood-City/524-Nimitz-Ave-94061/home/1952977,MLSListings,ML81640704,N,Y,37.45365,-122.2189553
PAST SALE,April-11-2017,Single Family Residential,1305 W Selby Ln,REDWOOD CITY,CA,94061,2100000,4,2.5,REDWOOD CITY,2300,6806,1997,294,913,,Sold,,,http://www.redfin.com/CA/Redwood-City/1305-W-Selby-Ln-94061/home/882938,MLSListings,ML81639337,N,Y,37.454115,-122.2215061
PAST SALE,March-3-2017,Single Family Residential,40 Big Tree Way,WOODSIDE,CA,94062,561000,1,1.0,WOODSIDE,810,9165,1946,333,693,,Sold,,,http://www.redfin.com/CA/Redwood-City/40-Big-Tree-Way-94062/home/1686742,MLSListings,ML81636189,N,Y,37.3796643,-122.2607443
PAST SALE,February-28-2017,Single Family Residential,1318 Sierra St,REDWOOD CITY,CA,94061,1030000,3,1.0,REDWOOD CITY,1000,6400,1953,336,1030,,Sold,,,http://www.redfin.com/CA/Redwood-City/1318-Sierra-St-94061/home/2057412,MLSListings,ML81636255,N,Y,37.4674114,-122.2334768
PAST SALE,March-7-2017,Single Family Residential,18 Ludina Way,REDWOOD CITY,CA,94061,1375000,3,2.5,REDWOOD CITY,1589,2026,2013,329,865,94,Sold,,,http://www.redfin.com/CA/Redwood-City/18-Ludina-Way-94061/home/51671481,MLSListings,ML81637407,N,Y,37.4645662,-122.2272135
PAST SALE,March-7-2017,Single Family Residential,140 Creek Trl,WOODSIDE,CA,94062,1232000,3,3.0,WOODSIDE,1730,7500,1945,329,712,,Sold,,,http://www.redfin.com/CA/Woodside/140-Creek-Trl-94062/home/1668179,MLSListings,ML81638304,N,Y,37.434675,-122.321274
PAST SALE,June-9-2017,Single Family Residential,41 Williams Ln,FOSTER CITY,CA,94404,1400000,3,2.5,FOSTER CITY,1670,3245,1986,235,838,491,Sold,,,http://www.redfin.com/CA/Foster-City/41-Williams-Ln-94404/home/2027874,MLSListings,ML81647850,N,Y,37.5344487,-122.267654
PAST SALE,March-16-2017,Single Family Residential,12 Kentfield Ct,REDWOOD CITY,CA,94061,1350000,3,2.5,REDWOOD CITY,1605,2139,2016,320,841,220,Sold,,,http://www.redfin.com/CA/Redwood-City/12-Kentfield-Ct-94061/home/112941814,MLSListings,ML81636296,Y,Y,37.4639198,-122.2257817
PAST SALE,March-24-2017,Single Family Residential,229 Madison Ave,REDWOOD CITY,CA,94061,1039000,2,1.0,REDWOOD CITY,1240,5200,1926,312,838,,Sold,,,http://www.redfin.com/CA/Redwood-City/229-Madison-Ave-94061/home/1856905,MLSListings,ML81637829,N,Y,37.4799484,-122.2301519
PAST SALE,,Multi-Family (2-4 Unit),262 Roosevelt Ave,Redwood City,CA,94061,1160000,5,4.0,,3507,6011,1977,,331,,,,,http://www.redfin.com/CA/Redwood-City/262-Roosevelt-Ave-94061/home/1844960,,,N,Y,37.477554,-122.2279061
PAST SALE,March-31-2017,Multi-Family (2-4 Unit),1664 Palm Ave,REDWOOD CITY,CA,94061,1465000,4,,REDWOOD CITY,2495,7176,1959,305,587,,Sold,,,http://www.redfin.com/CA/Redwood-City/1664-Palm-Ave-94061/home/1591939,MLSListings,ML81640549,N,Y,37.4647577,-122.2317417
