SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,June-5-2015,Single Family Residential,945 Wallea Dr,MENLO PARK,CA,94025,2600000,3,2.0,MENLO PARK,1800,9898,1949,970,1444,,Sold,,,http://www.redfin.com/CA/Menlo-Park/945-Wallea-Dr-94025/home/1524939,MLSListings,ML81465271,N,Y,37.4436638,-122.1881729
PAST SALE,August-10-2015,Single Family Residential,20 Bishop Ln,MENLO PARK,CA,94025,2595000,4,3.0,MENLO PARK,2450,10676,1986,904,1059,,Sold,,,http://www.redfin.com/CA/Menlo-Park/20-Bishop-Ln-94025/home/899969,MLSListings,ML81470000,N,Y,37.4161072,-122.1886936
PAST SALE,October-16-2015,Townhouse,1741 Stone Pine Ln,MENLO PARK,CA,94025,1975000,2,2.5,MENLO PARK,2220,2106,1965,837,890,185,Sold,,,http://www.redfin.com/CA/Menlo-Park/1741-Stone-Pine-Ln-94025/home/2029895,MLSListings,ML81513851,N,Y,37.4604111,-122.1920099
PAST SALE,March-4-2015,Single Family Residential,220 Felton Dr,MENLO PARK,CA,94025,2800000,3,2.0,MENLO PARK,1650,11360,1940,1063,1697,,Sold,,,http://www.redfin.com/CA/Menlo-Park/220-Felton-Dr-94025/home/2048821,MLSListings,ML81449889,N,Y,37.4632523,-122.1899363
PAST SALE,October-7-2016,Single Family Residential,3 Bassett Ln,ATHERTON,CA,94027,4325000,3,3.5,ATHERTON,4288,29500,1948,480,1009,,Sold,,,http://www.redfin.com/CA/Atherton/3-Bassett-Ln-94027/home/1695150,MLSListings,ML81581990,N,Y,37.4601642,-122.1862534
PAST SALE,July-6-2015,Single Family Residential,150 Encinal Ave,ATHERTON,CA,94027,4400000,3,3.0,ATHERTON,3160,42720,1979,939,1392,,Sold,,,http://www.redfin.com/CA/Atherton/150-Encinal-Ave-94027/home/1775864,MLSListings,ML81468024,N,Y,37.4621824,-122.1865536
PAST SALE,,Single Family Residential,840 Magnolia St,Menlo Park,CA,94025,3300000,4,5.0,,5268,11583,2016,,626,,,,,http://www.redfin.com/CA/Menlo-Park/840-Magnolia-St-94025/home/2015075,,,N,Y,37.438577,-122.191904
PAST SALE,,Single Family Residential,1720 Holly Ave,Menlo Park,CA,94025,1617000,3,2.0,,1590,10005,1950,,1017,,,,,http://www.redfin.com/CA/Menlo-Park/1720-Holly-Ave-94025/home/1959405,,,N,Y,37.4377528,-122.191998
PAST SALE,July-11-2016,Single Family Residential,980 Wallea Dr,MENLO PARK,CA,94025,3075000,3,2.0,MENLO PARK,1640,10000,1949,568,1875,,Sold,,,http://www.redfin.com/CA/Menlo-Park/980-Wallea-Dr-94025/home/1552790,MLSListings,ML81580284,N,Y,37.4440936,-122.1881901
PAST SALE,March-25-2015,Single Family Residential,104 LAUREL Ave,MENLO PARK,CA,94025,3800000,5,3.5,MENLO PARK,3246,9830,2015,1042,1171,,Sold,,,http://www.redfin.com/CA/Menlo-Park/104-Laurel-Ave-94025/home/1609311,MLSListings,ML81453601,N,Y,37.4561213,-122.1557139
