SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,January-31-2018,Single Family Residential,1230 Mattox Rd,Hayward,CA,94541,675000,4,3.0,Hayward,1967,22920,1941,7,343,,Sold,,,http://www.redfin.com/CA/Hayward/1230-Mattox-Rd-94541/home/1441011,EBRD/CCAR/Bay East,40795690,N,Y,37.6866997,-122.0982569
PAST SALE,February-1-2018,Single Family Residential,2169 Santa Rita St,Oakland,CA,94601,455000,2,1.0,Oakland,1020,3100,1910,6,446,,Sold,,,http://www.redfin.com/CA/Oakland/2169-Santa-Rita-St-94601/home/2025725,EBRD/CCAR/Bay East,40797560,N,Y,37.7836038,-122.2130184
PAST SALE,February-1-2018,Single Family Residential,103 Jervis Bay,Alameda,CA,94502,965000,3,2.5,Alameda,1691,2175,1989,6,571,289,Sold,,,http://www.redfin.com/CA/Alameda/103-Jervis-Bay-94502/home/741706,San Francisco MLS,464925,N,Y,37.7395,-122.2509131
PAST SALE,February-1-2018,Single Family Residential,859 Kenyon Ave,San Leandro,CA,94577,750000,3,2.0,Assumption Parsh,1635,6300,1948,6,459,,Sold,,,http://www.redfin.com/CA/San-Leandro/859-Kenyon-Ave-94577/home/763067,EBRD/CCAR/Bay East,40806573,N,Y,37.7216549,-122.1392369
PAST SALE,February-6-2018,Single Family Residential,2572 Spyglass Hills Rd,Livermore,CA,94551,575000,3,2.0,North Livermore,1066,14045,1987,1,539,,Sold,,,http://www.redfin.com/CA/Livermore/2572-Spyglass-Hills-Rd-94551/home/1856275,EBRD/CCAR/Bay East,40807391,N,Y,37.7265906,-121.7253682
PAST SALE,January-31-2018,Single Family Residential,8232 Elgin Ln,Dublin,CA,94568,833000,4,2.0,Westside,1338,6999,1962,7,623,,Sold,,,http://www.redfin.com/CA/Dublin/8232-Elgin-Ln-94568/home/1162420,EBRD/CCAR/Bay East,40806137,N,Y,37.7176266,-121.9347611
PAST SALE,February-1-2018,Single Family Residential,27798 Orlando Ave,Hayward,CA,94545,560000,3,2.0,Palma Ceia,1000,5000,1955,6,560,,Sold,,,http://www.redfin.com/CA/Hayward/27798-Orlando-Ave-94545/home/1682312,EBRD/CCAR/Bay East,40795708,N,Y,37.6263823,-122.0811938
PAST SALE,January-31-2018,Single Family Residential,36594 Oak St,Fremont,CA,94536,880000,3,2.0,Cabrillo,1368,6476,1962,7,643,,Sold,,,http://www.redfin.com/CA/Fremont/36594-Oak-St-94536/home/1442701,EBRD/CCAR/Bay East,40805761,N,Y,37.5613074,-122.0156157
PAST SALE,February-2-2018,Single Family Residential,4567 Darrow Ct,FREMONT,CA,94536,1365000,3,2.5,FREMONT,1976,15381,1965,5,691,12,Sold,,,http://www.redfin.com/CA/Fremont/4567-Darrow-Ct-94536/home/2039048,MLSListings,ML81688555,N,Y,37.5492792,-122.008507
PAST SALE,February-2-2018,Single Family Residential,8296 Davona Dr,Dublin,CA,94568,770000,3,2.0,Dublin,1116,6872,1963,5,690,,Sold,,,http://www.redfin.com/CA/Dublin/8296-Davona-Dr-94568/home/1944809,EBRD/CCAR/Bay East,40807809,N,Y,37.7215016,-121.9279412
PAST SALE,February-2-2018,Townhouse,4451 Westerly Cmn,Fremont,CA,94538,890000,2,2.5,Irvington,1429,,2008,5,623,300,Sold,,,http://www.redfin.com/CA/Fremont/4451-Westerly-Cmn-94538/home/22810250,EBRD/CCAR/Bay East,40806612,N,Y,37.5316417,-121.965406
PAST SALE,January-31-2018,Single Family Residential,4296 Lorren Dr,Fremont,CA,94536,910000,3,2.0,Glenmoor Area,1152,6698,1961,7,790,,Sold,,,http://www.redfin.com/CA/Fremont/4296-Lorren-Dr-94536/home/1878161,EBRD/CCAR/Bay East,40806607,N,Y,37.5459116,-121.993698
