SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,March-20-2015,Townhouse,13730 Jib Rd,San Leandro,CA,94577,361800,2,1.5,Marina Faire,1062,,1978,1055,341,268,Sold,,,http://www.redfin.com/CA/San-Leandro/13730-Jib-Rd-94577/home/1820203,EBRD/CCAR/Bay East,40688244,N,Y,37.6993162,-122.1768394
PAST SALE,January-11-2017,Single Family Residential,484 Maud Ave,San Leandro,CA,94577,670000,2,1.0,Assumption Parsh,1352,6149,1941,392,496,,Sold,,,http://www.redfin.com/CA/San-Leandro/484-Maud-Ave-94577/home/1955149,EBRD/CCAR/Bay East,40765619,N,Y,37.7231789,-122.1487125
PAST SALE,June-10-2015,Single Family Residential,555 Diehl Ave,San Leandro,CA,94577,590000,2,2.0,Broadmoor,1130,4326,1940,973,522,,Sold,,,http://www.redfin.com/CA/San-Leandro/555-Diehl-Ave-94577/home/949331,EBRD/CCAR/Bay East,40697480,N,Y,37.7354106,-122.1425769
PAST SALE,May-20-2016,Single Family Residential,2216 SANDPIPER Ct,San Leandro,CA,94579,626800,3,2.5,Heron Bay,1471,,1999,628,426,128,Sold,,,http://www.redfin.com/CA/San-Leandro/2216-Sandpiper-Ct-94579/home/807322,EBRD/CCAR/Bay East,40735881,N,Y,37.680686,-122.160413
PAST SALE,April-12-2017,Single Family Residential,15680 Elko Ct,San Leandro,CA,94579,624000,3,2.0,Washington Manor,1293,6161,1956,301,483,,Sold,,,http://www.redfin.com/CA/San-Leandro/15680-Elko-Ct-94579/home/1805423,EBRD/CCAR/Bay East,40771078,N,Y,37.6780074,-122.1507588
PAST SALE,December-19-2017,Single Family Residential,2100 109Th Ave,Oakland,CA,94603,550000,4,2.0,Durant Manor,1328,3737,1941,50,414,,Sold,,,http://www.redfin.com/CA/Oakland/2100-109th-Ave-94603/home/1458917,EBRD/CCAR/Bay East,40803330,N,Y,37.7390311,-122.1571958
PAST SALE,July-29-2016,Condo/Co-op,3860 YORKSHIRE St,San Leandro,CA,94578,380000,2,2.0,Washington Manor,918,918,1987,558,414,396,Sold,,,http://www.redfin.com/CA/San-Leandro/3860-Yorkshire-St-94578/unit-21/home/777761,EBRD/CCAR/Bay East,40744407,N,Y,37.6988999,-122.143815
PAST SALE,October-28-2016,Single Family Residential,15702 VIA PUNTA,San Lorenzo,CA,94580,525000,3,1.0,S Lorenzo Vil,986,11088,1944,467,532,8,Sold,,,http://www.redfin.com/CA/San-Lorenzo/15702-Via-Punta-94580/home/1311671,EBRD/CCAR/Bay East,40753119,N,Y,37.684196,-122.1356155
PAST SALE,June-9-2017,Single Family Residential,16659 Kildare Rd,San Leandro,CA,94578,775000,3,2.5,San Leandro,1659,5500,1966,243,467,,Sold,,,http://www.redfin.com/CA/San-Leandro/16659-Kildare-Rd-94578/home/823033,EBRD/CCAR/Bay East,40779171,N,Y,37.7011269,-122.0981779
PAST SALE,August-4-2017,Single Family Residential,16576 Russell Ct,San Leandro,CA,94578,664980,5,3.0,San Leandro Hlls,2020,4268,1951,187,329,,Sold,,,http://www.redfin.com/CA/San-Leandro/16576-Russell-Ct-94578/home/1195944,EBRD/CCAR/Bay East,40783233,N,Y,37.698521,-122.102567
PAST SALE,June-1-2017,Single Family Residential,16280 Calypso Ct,San Leandro,CA,94578,665000,4,2.5,Ashland,1626,4460,1994,251,409,,Sold,,,http://www.redfin.com/CA/San-Leandro/16280-Calypso-Ct-94578/home/715353,EBRD/CCAR/Bay East,40778570,N,Y,37.6993987,-122.112391
PAST SALE,February-26-2016,Single Family Residential,16105 CAROLYN St,San Leandro,CA,94578,640000,3,2.0,Fairlands Terrac,1277,6050,1949,712,501,,Sold,,,http://www.redfin.com/CA/San-Leandro/16105-Carolyn-St-94578/home/1537300,EBRD/CCAR/Bay East,40727062,N,Y,37.7037277,-122.1120593
PAST SALE,May-5-2016,Single Family Residential,976 COLLIER Dr,San Leandro,CA,94577,690000,3,2.0,San Leandro,1833,8680,1940,643,376,,Sold,,,http://www.redfin.com/CA/San-Leandro/976-Collier-Dr-94577/home/757611,EBRD/CCAR/Bay East,40733984,N,Y,37.731081,-122.140699
PAST SALE,November-13-2017,Single Family Residential,963 Helen Ave,San Leandro,CA,94577,685000,3,2.0,Broadmoor/Dutton,1397,6970,1927,86,490,,Sold,,,http://www.redfin.com/CA/San-Leandro/963-Helen-Ave-94577/home/757677,EBRD/CCAR/Bay East,40796686,N,Y,37.737115,-122.146195
PAST SALE,October-16-2015,Single Family Residential,1224 DRAKE Ave,San Leandro,CA,94579,510000,3,1.0,Washington Manor,1081,5130,1951,845,472,,Sold,,,http://www.redfin.com/CA/San-Leandro/1224-Drake-Ave-94579/home/1147490,EBRD/CCAR/Bay East,40711052,N,Y,37.6988179,-122.1524909
PAST SALE,,Single Family Residential,1740 142nd Ave,San Leandro,CA,94578,600000,4,3.0,,1796,6020,1947,,334,,,,,http://www.redfin.com/CA/San-Leandro/1740-142nd-Ave-94578/home/1819968,,,N,Y,37.716023,-122.133866
PAST SALE,,Single Family Residential,14861 Midland Rd,San Leandro,CA,94578,43000,2,1.0,,1052,7300,1947,,41,,,,,http://www.redfin.com/CA/San-Leandro/14861-Midland-Rd-94578/home/1593916,,,N,Y,37.7127171,-122.1232326
PAST SALE,July-17-2015,Single Family Residential,486 Lloyd Ave,San Leandro,CA,94578,520000,3,1.0,Floresta Gardens,1320,5432,1952,936,394,,Sold,,,http://www.redfin.com/CA/San-Leandro/486-Lloyd-Ave-94578/home/1345782,EBRD/CCAR/Bay East,40703176,N,Y,37.695037,-122.1340446
PAST SALE,,Single Family Residential,1791 Astor Ct,San Leandro,CA,94577,295500,3,2.0,,2958,14213,1989,,100,,,,,http://www.redfin.com/CA/San-Leandro/1791-Astor-Ct-94577/home/1996852,,,N,Y,37.7272483,-122.1280626
PAST SALE,March-18-2015,Single Family Residential,15306 INVERNESS St,San Leandro,CA,94579-2016,489000,3,1.0,Washington Manor,1115,5415,1955,1057,439,,Sold,,,http://www.redfin.com/CA/San-Leandro/15306-Inverness-St-94579/home/1974114,EBRD/CCAR/Bay East,40681906,N,Y,37.6847607,-122.1530422
PAST SALE,March-27-2015,Condo/Co-op,14409 Doolittle Dr,San Leandro,CA,94577-5545,320000,3,2.0,Marina West,1060,,1979,1048,302,385,Sold,,,http://www.redfin.com/CA/San-Leandro/14409-Doolittle-Dr-94577/home/2038263,EBRD/CCAR/Bay East,40686696,N,Y,37.693456,-122.17376
PAST SALE,September-11-2015,Single Family Residential,2058 REYNOLDS St,San Leandro,CA,94577,480000,3,2.5,Davis Area,1487,3541,1989,880,323,80,Sold,,,http://www.redfin.com/CA/San-Leandro/2058-Reynolds-St-94577/home/1715605,EBRD/CCAR/Bay East,40706235,N,Y,37.7242212,-122.1807816
PAST SALE,July-11-2016,Condo/Co-op,1599 HAYS St #207,San Leandro,CA,94577,319000,2,2.0,Garden Terrace,902,,1965,576,354,328,Sold,,,http://www.redfin.com/CA/San-Leandro/1599-Hays-St-94577/unit-207/home/54522374,EBRD/CCAR/Bay East,40728359,N,Y,37.7217481,-122.1560406
PAST SALE,May-25-2016,Condo/Co-op,1400 Carpentier St #229,San Leandro,CA,94577,390000,2,1.5,San Leandro,968,,1983,623,403,470,Sold,,,http://www.redfin.com/CA/San-Leandro/1400-Carpentier-St-94577/home/1345285,San Francisco MLS,444254,N,Y,37.7223489,-122.1582042
PAST SALE,,Single Family Residential,138 Georgia Way,San Leandro,CA,94577,475000,2,1.0,,1044,4941,1942,,455,,,,,http://www.redfin.com/CA/San-Leandro/138-Georgia-Way-94577/home/2002224,,,N,Y,37.7335052,-122.1591916
PAST SALE,December-12-2016,Single Family Residential,2111 109th Ave,Oakland,CA,94603,385500,2,1.0,East Oakland,1096,4040,1946,422,352,,Sold,,,http://www.redfin.com/CA/Oakland/2111-109th-Ave-94603/home/1842240,EBRD/CCAR/Bay East,40761998,N,Y,37.7394095,-122.1572196
PAST SALE,September-27-2016,Single Family Residential,1210 Sandelin Ave,San Leandro,CA,94577,625000,2,1.0,Bay O Vista,1283,7616,1940,498,487,,Sold,,,http://www.redfin.com/CA/San-Leandro/1210-Sandelin-Ave-94577/home/1673060,EBRD/CCAR/Bay East,40744475,N,Y,37.7288232,-122.1366335
PAST SALE,May-12-2015,Single Family Residential,682 SAINT MARYS Ave,San Leandro,CA,94577,600000,3,2.0,Bancroft Gardens,1719,4200,1949,1002,349,,Sold,,,http://www.redfin.com/CA/San-Leandro/682-Saint-Marys-Ave-94577/home/1989029,EBRD/CCAR/Bay East,40694063,N,Y,37.7337089,-122.1403831
