SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,July-27-2016,Condo/Co-op,535 PIERCE St #5113,Albany,CA,94706,460000,2,2.0,Albany,1170,,1988,560,393,540,Sold,,,http://www.redfin.com/CA/Albany/535-Pierce-St-94706/unit-5113/home/1976538,EBRD/CCAR/Bay East,40740769,N,Y,37.897219,-122.307458
PAST SALE,May-9-2017,Condo/Co-op,415 Cornell #201,Albany,CA,94706-1277,547500,2,2.0,Albany,1018,,1973,274,538,360,Sold,,,http://www.redfin.com/CA/Albany/415-Cornell-Ave-94706/unit-201/home/847308,EBRD/CCAR/Bay East,40774970,N,Y,37.897793,-122.298304
PAST SALE,August-16-2016,Single Family Residential,1036 ROUTE Blvd,Albany,CA,94706,836000,2,1.0,Albany,960,3520,1942,540,871,,Sold,,,http://www.redfin.com/CA/Albany/1036-Route-Blvd-94706/home/709314,EBRD/CCAR/Bay East,40748264,N,Y,37.8862173,-122.2917101
PAST SALE,October-25-2016,Single Family Residential,1123 ROUTE Blvd,Albany,CA,94706,740000,2,1.0,Albany,973,2695,1938,470,761,,Sold,,,http://www.redfin.com/CA/Albany/1123-Route-Blvd-94706/home/1579240,EBRD/CCAR/Bay East,40756132,N,Y,37.8840494,-122.290498
PAST SALE,,Condo/Co-op,555 Pierce St Apt 1231,Albany,CA,94706,425000,2,2.0,,1113,,1977,,382,,,,,http://www.redfin.com/CA/Albany/555-Pierce-St-94706/unit-1231/home/1246092,,,N,Y,37.8945487,-122.3066101
PAST SALE,September-2-2016,Condo/Co-op,555 PIERCE St #644,Albany,CA,94706,440000,1,2.0,Albany,1040,,1977,523,423,559,Sold,,,http://www.redfin.com/CA/Albany/555-Pierce-St-94706/unit-644/home/1835382,EBRD/CCAR/Bay East,40749176,N,Y,37.8945487,-122.3066101
PAST SALE,,Single Family Residential,1490 Posen Ave,Albany,CA,94706,34000,3,1.0,,984,2940,1921,,35,,,,,http://www.redfin.com/CA/Albany/1490-Posen-Ave-94706/home/707461,,,N,Y,37.8829197,-122.286582
PAST SALE,,Single Family Residential,716 Carmel Ave,Albany,CA,94706,925000,3,1.0,,1243,3800,1930,,744,,,,,http://www.redfin.com/CA/Albany/716-Carmel-Ave-94706/home/1479976,,,N,Y,37.8939928,-122.2902761
PAST SALE,November-30-2017,Multi-Family (2-4 Unit),845 San Carlos Ave,Albany,CA,94706,1130000,3,3.0,Albany,1652,3765,1950,69,684,,Sold,,,http://www.redfin.com/CA/Albany/845-San-Carlos-Ave-94706/home/720187,EBRD/CCAR/Bay East,40798349,N,Y,37.8913282,-122.2889724
PAST SALE,November-22-2016,Single Family Residential,982 Peralta Ave,Albany,CA,94706,1100000,3,2.0,Albany,1475,3596,1929,442,746,,Sold,,,http://www.redfin.com/CA/Albany/982-Peralta-Ave-94706/home/1379896,EBRD/CCAR/Bay East,40762338,N,Y,37.888441,-122.285217
PAST SALE,June-14-2017,Condo/Co-op,850 Stannage Ave #1,Albany,CA,94706,570000,1,1.0,Solano Ave Dist,814,6535,1928,238,700,350,Sold,,,http://www.redfin.com/CA/Albany/850-Stannage-Ave-94706/unit-1/home/1745907,EBRD/CCAR/Bay East,40779808,N,Y,37.8905808,-122.2973459
PAST SALE,June-30-2017,Single Family Residential,841 Route Blvd,Albany,CA,94706,810000,2,1.0,Albany,687,3270,1924,222,1179,,Sold,,,http://www.redfin.com/CA/Albany/841-Route-Blvd-94706/home/2014796,EBRD/CCAR/Bay East,40781748,N,Y,37.8910905,-122.292676
PAST SALE,July-19-2017,Single Family Residential,1032 Route Blvd,Albany,CA,94706,990000,4,2.0,Albany,1758,3520,1942,203,563,,Sold,,,http://www.redfin.com/CA/Albany/1032-Route-Blvd-94706/home/1415195,EBRD/CCAR/Bay East,40785268,N,Y,37.8863663,-122.2917383
PAST SALE,August-1-2017,Multi-Family (2-4 Unit),1058 Masonic Ave,Albany,CA,94706,1150000,3,2.0,Albany,2309,5000,1928,190,498,,Sold,,,http://www.redfin.com/CA/Albany/1058-Masonic-Ave-94706/home/1818743,EBRD/CCAR/Bay East,40774176,N,Y,37.885605,-122.29225
PAST SALE,September-5-2017,Single Family Residential,1075 Stannage Ave,Albany,CA,94706,750000,1,1.0,Albany,893,2475,1926,155,840,,Sold,,,http://www.redfin.com/CA/Albany/1075-Stannage-Ave-94706/home/709797,EBRD/CCAR/Bay East,40788993,N,Y,37.8844413,-122.2949722
PAST SALE,October-12-2017,Single Family Residential,935 Kains Ave,Albany,CA,94706,1500000,4,3.0,Regents Park,1861,4000,1938,118,806,,Sold,,,http://www.redfin.com/CA/Albany/935-Kains-Ave-94706/home/1192212,EBRD/CCAR/Bay East,40796093,N,Y,37.8893484,-122.2974475
PAST SALE,December-14-2017,Single Family Residential,994 Kains Ave,Albany,CA,94706,825000,2,1.5,Albany,1166,3800,1925,55,708,,Sold,,,http://www.redfin.com/CA/Albany/994-Kains-Ave-94706/home/1566796,EBRD/CCAR/Bay East,40801243,N,Y,37.8873064,-122.2972346
PAST SALE,,Single Family Residential,501 Pomona Ave,Albany,CA,94706,343000,3,1.0,,949,4240,1927,,361,,,,,http://www.redfin.com/CA/Albany/501-Pomona-Ave-94706/home/1467977,,,N,Y,37.8979684,-122.2914041
PAST SALE,February-10-2017,Single Family Residential,11 San Carlos Ave,El Cerrito,CA,94530,1250000,3,2.0,St Jeromes,1537,4200,1940,362,813,,Sold,,,http://www.redfin.com/CA/El-Cerrito/11-San-Carlos-Ave-94530/home/1146205,EBRD/CCAR/Bay East,40770032,N,Y,37.897805,-122.289259
PAST SALE,March-29-2017,Single Family Residential,1613 Sonoma Ave,Albany,CA,94707,2450000,4,2.5,Albany,2355,5760,1917,315,1040,,Sold,,,http://www.redfin.com/CA/Albany/1613-Sonoma-Ave-94707/home/708340,EBRD/CCAR/Bay East,40771802,N,Y,37.8872129,-122.2833472
PAST SALE,April-11-2017,Single Family Residential,904 Santa Fe,Albany,CA,94706,1817000,3,3.0,Solano Ave Dist,2220,4180,1925,302,818,,Sold,,,http://www.redfin.com/CA/Albany/904-Santa-Fe-Ave-94706/home/838863,EBRD/CCAR/Bay East,40772608,N,Y,37.8904451,-122.2889714
PAST SALE,May-17-2017,Single Family Residential,911 Evelyn Ave,Albany,CA,94706,1015000,2,1.0,Central Albany,1132,3800,1932,266,897,,Sold,,,http://www.redfin.com/CA/Albany/911-Evelyn-Ave-94706/home/1746483,EBRD/CCAR/Bay East,40776315,N,Y,37.8899617,-122.2940641
PAST SALE,June-27-2017,Single Family Residential,1306 Dartmouth St,Albany,CA,94706,975000,2,1.0,Albany,1274,3660,1937,225,765,,Sold,,,http://www.redfin.com/CA/Albany/1306-Dartmouth-St-94706/home/1436088,EBRD/CCAR/Bay East,40783681,N,Y,37.8850235,-122.2904491
PAST SALE,July-7-2017,Single Family Residential,955 Ventura Ave,Albany,CA,94707,1500000,3,2.0,Upper Albany,1647,5355,1913,215,911,,Sold,,,http://www.redfin.com/CA/Albany/955-Ventura-Ave-94707/home/1004607,EBRD/CCAR/Bay East,40785874,N,Y,37.8884873,-122.2823551
PAST SALE,July-13-2017,Single Family Residential,923 Route Blvd,Albany,CA,94706,950000,4,2.0,Albany,1536,3750,1948,209,618,,Sold,,,http://www.redfin.com/CA/Albany/923-Route-Blvd-94706/home/538476,EBRD/CCAR/Bay East,40781369,N,Y,37.889452,-122.292235
PAST SALE,July-14-2017,Single Family Residential,703 Curtis St,Albany,CA,94706,1160000,4,1.0,Memorial Park,1356,3100,1926,208,855,,Sold,,,http://www.redfin.com/CA/Albany/703-Curtis-St-94706/home/720233,EBRD/CCAR/Bay East,40783432,N,Y,37.894306,-122.287076
PAST SALE,April-7-2017,Single Family Residential,1020 Route Blvd,Albany,CA,94706,775000,2,1.0,Albany,795,3520,1942,306,975,,Sold,,,http://www.redfin.com/CA/Albany/1020-Route-Blvd-94706/home/538480,EBRD/CCAR/Bay East,40771709,N,Y,37.8868854,-122.29191
PAST SALE,July-20-2017,Single Family Residential,1560 Marin Ave,Albany,CA,94706-2139,1175000,3,1.0,Albany,1416,6000,1921,202,830,,Sold,,,http://www.redfin.com/CA/Albany/1560-Marin-Ave-94706/home/1988412,EBRD/CCAR/Bay East,40784316,N,Y,37.8890696,-122.2839397
PAST SALE,August-22-2017,Single Family Residential,914 Cornell Ave,Albany,CA,94706,1600000,3,3.0,Albany,1573,5000,1927,169,1017,,Sold,,,http://www.redfin.com/CA/Albany/914-Cornell-Ave-94706/home/1760386,EBRD/CCAR/Bay East,40791804,N,Y,37.8898734,-122.2962772
PAST SALE,August-21-2017,Single Family Residential,1261 Portland Ave,Albany,CA,94706,1103000,3,2.5,Albany,1523,4914,1935,170,724,,Sold,,,http://www.redfin.com/CA/Albany/1261-Portland-Ave-94706/home/1938793,EBRD/CCAR/Bay East,40787932,N,Y,37.8948875,-122.2940089
PAST SALE,September-8-2017,Single Family Residential,1111 Curtis St,Albany,CA,94706,1650000,5,4.0,Albany,2946,6000,1912,152,560,,Sold,,,http://www.redfin.com/CA/Albany/1111-Curtis-St-94706/home/2041117,EBRD/CCAR/Bay East,40789959,N,Y,37.8843266,-122.2886921
PAST SALE,October-24-2017,Single Family Residential,1008 Route Blvd,Albany,CA,94706,840000,2,1.0,Albany,842,3520,1942,106,998,,Sold,,,http://www.redfin.com/CA/Albany/1008-Albany-Ter-94706/home/143814757,EBRD/CCAR/Bay East,40795991,N,Y,37.8865698,-122.2869954
PAST SALE,,Condo/Co-op,937 Hillside Ave,Albany,CA,94706,700000,2,2.0,,1565,,1983,,447,,,,,http://www.redfin.com/CA/Albany/937-Hillside-Ave-94706/home/713187,,,N,Y,37.893885,-122.3031954
PAST SALE,September-28-2016,Condo/Co-op,555 pierce #444,Albany,CA,94706,413000,1,2.0,Gateview,1070,,1977,497,386,559,Sold,,,http://www.redfin.com/CA/Albany/555-Pierce-St-94706/unit-444/home/1511486,EBRD/CCAR/Bay East,40744163,N,Y,37.8945487,-122.3066101
