SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,March-14-2017,Single Family Residential,271 Crocker Ave,Piedmont,CA,94610,4350000,5,6.5,Piedmont,5887,7020,1924,330,739,,Sold,,,http://www.redfin.com/CA/Piedmont/271-Crocker-Ave-94610/home/526622,EBRD/CCAR/Bay East,40768667,N,Y,37.814717,-122.225437
PAST SALE,August-2-2016,Single Family Residential,2038 OAKLAND Ave,Piedmont,CA,94611,2400000,4,2.5,Piedmont,2322,5760,1912,554,1034,,Sold,,,http://www.redfin.com/CA/Piedmont/2038-Oakland-Ave-94611/home/1565249,EBRD/CCAR/Bay East,40751770,N,Y,37.826502,-122.2305936
PAST SALE,,Single Family Residential,145 Ronada Ave,Piedmont,CA,94611,1150000,3,2.0,,1919,3750,1926,,599,,,,,http://www.redfin.com/CA/Piedmont/145-Ronada-Ave-94611/home/711860,,,N,Y,37.8301069,-122.2408433
PAST SALE,September-15-2016,Single Family Residential,7 SCENIC Ave,Piedmont,CA,94611,1908000,4,3.5,Central Piedmont,3178,6392,1958,510,600,,Sold,,,http://www.redfin.com/CA/Piedmont/7-Scenic-Ave-94611/home/1269626,EBRD/CCAR/Bay East,40749162,N,Y,37.8271563,-122.2288032
PAST SALE,March-28-2017,Single Family Residential,148 Estates Dr,Piedmont,CA,94611,1975000,4,3.0,Piedmont,2092,13906,1925,316,944,,Sold,,,http://www.redfin.com/CA/Piedmont/148-Estates-Dr-94611/home/1296765,EBRD/CCAR/Bay East,40770534,N,Y,37.815454,-122.2138627
PAST SALE,May-1-2017,Single Family Residential,95 Sandringham Rd,Piedmont,CA,94611,2000000,4,3.5,St James Woods,3225,9150,1957,282,620,,Sold,,,http://www.redfin.com/CA/Piedmont/95-Sandringham-Rd-94611/home/1995746,EBRD/CCAR/Bay East,40779515,N,Y,37.8167818,-122.2172155
PAST SALE,November-15-2017,Single Family Residential,16 Alta Ave,PIEDMONT,CA,94611,2188000,4,3.0,PIEDMONT,2590,5310,1931,84,845,,Sold,,,http://www.redfin.com/CA/Piedmont/16-Alta-Ave-94611/home/641673,MLSListings,ML81681978,N,Y,37.8280849,-122.2272311
PAST SALE,November-17-2017,Single Family Residential,19 Monte Ave,Piedmont,CA,94611,3200000,4,3.0,Central Piedmont,3248,6250,1908,82,985,,Sold,,,http://www.redfin.com/CA/Piedmont/19-Monte-Ave-94611/home/645394,EBRD/CCAR/Bay East,40801391,N,Y,37.8300068,-122.2328986
PAST SALE,May-20-2016,Single Family Residential,14 PARK Way,Piedmont,CA,94611,1420000,3,2.0,Piedmont,1993,3705,1923,628,712,,Sold,,,http://www.redfin.com/CA/Piedmont/14-Park-Way-94611/home/1976021,EBRD/CCAR/Bay East,40736428,N,Y,37.8273302,-122.2392615
PAST SALE,November-22-2016,Single Family Residential,1367 Oakland Ave,Piedmont,CA,94611,1050000,3,1.0,Piedmont,1570,3330,1916,442,669,,Sold,,,http://www.redfin.com/CA/Piedmont/1367-Oakland-Ave-94611/home/1971918,EBRD/CCAR/Bay East,40760829,N,Y,37.824316,-122.2392342
PAST SALE,,Single Family Residential,345 Hampton Rd,Piedmont,CA,94611,5726500,,,,5160,35084,1944,,1110,,,,,http://www.redfin.com/CA/Piedmont/345-Hampton-Rd-94611/home/1484697,,,N,Y,37.8187971,-122.2213071
PAST SALE,July-10-2017,Single Family Residential,1855 Trestle Gln,Piedmont,CA,94610,1250000,3,3.0,Piedmont,1888,2976,1950,212,662,,Sold,,,http://www.redfin.com/CA/Piedmont/1855-Trestle-Glen-Rd-94610/home/537274,EBRD/CCAR/Bay East,40782742,N,Y,37.8125643,-122.2168789
