SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,October-9-2017,Single Family Residential,57 Tunnel Rd,Berkeley,CA,94705,1490000,3,2.5,Claremont,1780,5560,1930,121,837,,Sold,,,http://www.redfin.com/CA/Berkeley/57-Tunnel-Rd-94705/home/1270962,EBRD/CCAR/Bay East,40795748,N,Y,37.8570176,-122.2413433
PAST SALE,August-9-2016,Condo/Co-op,428 ALICE St #510,Oakland,CA,94607,653000,2,2.0,Jack London Sq,1101,,2006,547,593,464,Sold,,,http://www.redfin.com/CA/Oakland/428-Alice-St-94607/unit-510/home/12118281,EBRD/CCAR/Bay East,40749470,N,Y,37.7957976,-122.2704356
PAST SALE,November-3-2015,Condo/Co-op,1281 66TH St,Emeryville,CA,94608,580000,1,1.5,Emeryville,901,,2003,827,644,308,Sold,,,http://www.redfin.com/CA/Emeryville/1281-66th-St-94608/home/2038879,EBRD/CCAR/Bay East,40716819,N,Y,37.848076,-122.289618
PAST SALE,July-1-2015,Townhouse,96 EMERY BAY Dr,Emeryville,CA,94608,605000,2,1.5,Emerybay Village,1176,,1981,952,514,432,Sold,,,http://www.redfin.com/CA/Emeryville/96-Emery-Bay-Dr-94608/home/635050,EBRD/CCAR/Bay East,40699733,N,Y,37.8361061,-122.284143
PAST SALE,May-22-2017,Condo/Co-op,180 Caldecott #115,Oakland,CA,94618-2401,435000,1,1.0,Parkwoods,773,,1995,261,563,426,Sold,,,http://www.redfin.com/CA/Oakland/180-Caldecott-Ln-94618/unit-115/home/1533926,EBRD/CCAR/Bay East,40779943,N,Y,37.8557192,-122.2202777
PAST SALE,October-27-2017,Single Family Residential,4751 Dunkirk Ave,Oakland,CA,94605,810000,3,2.0,Grass Valley,1524,6912,1956,103,531,,Sold,,,http://www.redfin.com/CA/Oakland/4751-Dunkirk-Ave-94605/home/661538,EBRD/CCAR/Bay East,40797923,N,Y,37.753454,-122.1243789
PAST SALE,April-18-2017,Single Family Residential,1834 63Rd St,Berkeley,CA,94703,940000,2,1.5,Le Conte,1325,5400,1906,295,709,,Sold,,,http://www.redfin.com/CA/Berkeley/1834-63rd-St-94703/home/651697,EBRD/CCAR/Bay East,40771117,N,Y,37.8478248,-122.2697732
PAST SALE,July-4-2016,Single Family Residential,747 44TH St,Oakland,CA,94609,792000,2,1.0,N Oakland,1083,4000,1910,583,731,,Sold,,,http://www.redfin.com/CA/Oakland/747-44th-St-94609/home/528269,EBRD/CCAR/Bay East,40745150,N,Y,37.8330325,-122.2697144
PAST SALE,November-4-2016,Single Family Residential,972 55TH St,Oakland,CA,94608,725000,4,3.0,Oakland,2067,2720,1911,460,351,,Sold,,,http://www.redfin.com/CA/Oakland/972-55th-St-94608/home/1880507,EBRD/CCAR/Bay East,40753858,N,Y,37.8392918,-122.2772785
PAST SALE,June-7-2017,Single Family Residential,4823 Shafter Ave,Oakland,CA,94609,903000,2,2.0,Temescal,1324,2773,1921,245,682,,Sold,,,http://www.redfin.com/CA/Oakland/4823-Shafter-Ave-94609/home/28697292,EBRD/CCAR/Bay East,40779785,N,Y,37.8347751,-122.259269
PAST SALE,September-4-2015,Single Family Residential,840 56TH St,Oakland,CA,94608,800000,2,1.5,Nobe,1183,4500,1913,887,676,,Sold,,,http://www.redfin.com/CA/Oakland/840-56th-St-94608/home/1641294,EBRD/CCAR/Bay East,40708610,N,Y,37.8406885,-122.2713807
PAST SALE,October-4-2016,Single Family Residential,3240 62ND Ave,Oakland,CA,94605,530000,2,1.0,Millsmont Area,1024,4440,1928,491,518,,Sold,,,http://www.redfin.com/CA/Oakland/3240-62nd-Ave-94605/home/1925170,EBRD/CCAR/Bay East,40754913,N,Y,37.7745949,-122.1815529
PAST SALE,April-13-2017,Single Family Residential,5618 Dover St,Oakland,CA,94609,900000,3,2.0,Nobe,1176,4400,1910,300,765,,Sold,,,http://www.redfin.com/CA/Oakland/5618-Dover-St-94609/home/2040178,EBRD/CCAR/Bay East,40768867,N,Y,37.8414267,-122.2672224
PAST SALE,March-1-2017,Condo/Co-op,1201 Pine St #118,Oakland,CA,94607,468000,1,1.0,Central Station-Pacific Cannery,843,,2009,343,555,289,Sold,,,http://www.redfin.com/CA/Oakland/1201-Pine-St-94607/unit-118/home/22961823,EBRD/CCAR/Bay East,40767460,N,Y,37.8128311,-122.3005557
PAST SALE,July-6-2017,Single Family Residential,3101 Partridge Ave,Oakland,CA,94605,675000,4,2.0,King Estates,1442,4564,1939,216,468,,Sold,,,http://www.redfin.com/CA/Oakland/3101-Partridge-Ave-94605/home/2040553,EBRD/CCAR/Bay East,40783448,N,Y,37.7653405,-122.1618771
PAST SALE,November-15-2017,Townhouse,3760 39Th Ave Unit H,Oakland,CA,94619,575000,2,2.5,Laurel Heights,1094,,1993,84,526,310,Sold,,,http://www.redfin.com/CA/Oakland/3760-39th-Ave-94619/unit-H/home/1250374,EBRD/CCAR/Bay East,40798718,N,Y,37.79078,-122.194564
