SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,August-19-2016,Single Family Residential,10700 Morengo Dr,CUPERTINO,CA,95014,1450000,3,1.0,CUPERTINO,932,5500,1955,529,1556,,Sold,,,http://www.redfin.com/CA/Cupertino/10700-Morengo-Dr-95014/home/1326227,MLSListings,ML81580350,N,Y,37.3126879,-122.0046669
PAST SALE,July-8-2016,Single Family Residential,10481 Johnson Ave,CUPERTINO,CA,95014,1310000,3,1.0,CUPERTINO,1048,5000,1954,571,1250,,Sold,,,http://www.redfin.com/CA/Cupertino/10481-Johnson-Ave-95014/home/1500485,MLSListings,ML81586616,N,Y,37.3157319,-121.9991958
PAST SALE,February-17-2015,Single Family Residential,10367 Menhart Ln,CUPERTINO,CA,95014,1301000,3,1.0,CUPERTINO,1263,4947,1952,1078,1030,,Sold,,,http://www.redfin.com/CA/Cupertino/10367-Menhart-Ln-95014/home/1183689,MLSListings,ML81446777,N,Y,37.3178765,-122.0018669
PAST SALE,December-22-2017,Single Family Residential,10301 Byrne Ave,CUPERTINO,CA,95014,2450000,3,1.0,CUPERTINO,1837,16050,1941,39,1334,,Sold,,,http://www.redfin.com/CA/Cupertino/10301-Byrne-Ave-95014/home/1150786,MLSListings,ML81682681,N,Y,37.3184872,-122.0587149
PAST SALE,May-12-2017,Single Family Residential,18850 Barnhart Ave,CUPERTINO,CA,95014,1513000,2,1.0,CUPERTINO,814,5355,1953,263,1859,,Sold,,,http://www.redfin.com/CA/Cupertino/18850-Barnhart-Ave-95014/home/1062778,MLSListings,ML81645413,N,Y,37.3152292,-122.0016294
PAST SALE,October-11-2017,Single Family Residential,10455 Orange Ave,CUPERTINO,CA,95014,1655000,1,1.0,CUPERTINO,1056,5400,1950,111,1567,,Sold,,,http://www.redfin.com/CA/Cupertino/10455-Orange-Ave-95014/home/1546314,MLSListings,ML81676721,N,Y,37.316145,-122.0557722
PAST SALE,September-29-2015,Single Family Residential,1658 Samedra St,SUNNYVALE,CA,94087,1627000,3,1.0,SUNNYVALE,1144,10205,1952,854,1422,,Sold,,,http://www.redfin.com/CA/Sunnyvale/1658-Samedra-St-94087/home/771737,MLSListings,ML81499541,N,Y,37.3390006,-122.0507943
PAST SALE,,Single Family Residential,21871 Lomita Ave,Cupertino,CA,95014,1750000,3,1.0,,1008,9900,1920,,1736,,,,,http://www.redfin.com/CA/Cupertino/21871-Lomita-Ave-95014/home/1383649,,,N,Y,37.3203519,-122.0572618
PAST SALE,December-16-2016,Single Family Residential,20696 Greenleaf Dr,CUPERTINO,CA,95014,1921250,3,1.0,CUPERTINO,1246,9712,1951,410,1542,,Sold,,,http://www.redfin.com/CA/Cupertino/20696-Greenleaf-Dr-95014/home/1683673,MLSListings,ML81630926,N,Y,37.3300129,-122.0358586
PAST SALE,April-26-2017,Townhouse,20124 Northwind Sq,CUPERTINO,CA,95014,930000,1,1.0,CUPERTINO,1062,1680,1973,279,876,352,Sold,,,http://www.redfin.com/CA/Cupertino/20124-Northwind-Sq-95014/home/766152,MLSListings,ML81643455,N,Y,37.336962,-122.024207
PAST SALE,April-1-2016,Condo/Co-op,20500 Town Center Ln #263,CUPERTINO,CA,95014,780000,1,1.0,CUPERTINO,743,435,2006,669,1050,391,Sold,,,http://www.redfin.com/CA/Cupertino/20500-Town-Center-Ln-95014/unit-263/home/12180491,MLSListings,ML81563316,N,Y,37.3182198,-122.0314802
PAST SALE,,Single Family Residential,10641 Wunderlich Dr,Cupertino,CA,95014,1750000,2,1.0,,814,6480,1953,,2150,,,,,http://www.redfin.com/CA/Cupertino/10641-Wunderlich-Dr-95014/home/795851,,,N,Y,37.3134333,-122.000848
PAST SALE,,Condo/Co-op,20682 Celeste Cir,Cupertino,CA,95014,550000,1,1.0,,871,,1984,,631,,,,,http://www.redfin.com/CA/Cupertino/20682-Celeste-Cir-95014/home/773592,,,N,Y,37.3355279,-122.034641
PAST SALE,,Condo/Co-op,20500 Town Center Ln Unit 177,Cupertino,CA,95014,690000,1,1.0,,743,,2006,,929,,,,,http://www.redfin.com/CA/Cupertino/20500-Town-Center-Ln-95014/unit-177/home/12180479,,,N,Y,37.3182198,-122.0314802
PAST SALE,December-27-2017,Single Family Residential,10300 Johnson Ave,CUPERTINO,CA,95014,1802000,3,1.0,CUPERTINO,1048,5100,1954,34,1719,,Sold,,,http://www.redfin.com/CA/Cupertino/10300-Johnson-Ave-95014/home/796213,MLSListings,ML81685659,N,Y,37.3187088,-121.9986625
PAST SALE,,Single Family Residential,10405 Calvert Dr,Cupertino,CA,95014,425000,2,1.0,,814,4947,1952,,522,,,,,http://www.redfin.com/CA/Cupertino/10405-Calvert-Dr-95014/home/1192562,,,N,Y,37.3170433,-122.0001372
PAST SALE,October-17-2016,Condo/Co-op,20488 Stevens Creek Blvd #2114,CUPERTINO,CA,95014,710000,1,1.0,CUPERTINO,894,401,2003,470,794,360,Sold,,,http://www.redfin.com/CA/Cupertino/20488-Stevens-Creek-Blvd-95014/unit-2114/home/910636,MLSListings,ML81599577,N,Y,37.3225939,-122.030892
PAST SALE,November-9-2016,Vacant Land,10200 Empire Ave,CUPERTINO,CA,95014,1100000,,,CUPERTINO,,4855,,447,,,Sold,,,http://www.redfin.com/CA/Cupertino/10200-Empire-Ave-95014/home/17293475,MLSListings,ML81589181,Y,Y,37.3258083,-122.0519472
PAST SALE,December-29-2017,Single Family Residential,10291 Imperial Ave,CUPERTINO,CA,95014,2060000,3,1.0,CUPERTINO,1115,10125,1920,32,1848,,Sold,,,http://www.redfin.com/CA/Cupertino/10291-Imperial-Ave-95014/home/1227412,MLSListings,ML81685712,N,Y,37.3184955,-122.0536105
