SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,August-16-2017,Single Family Residential,12516 Robleda Rd,LOS ALTOS HILLS,CA,94022,2500000,2,1.0,LOS ALTOS HILLS,1386,47641,1953,167,1804,,Sold,,,http://www.redfin.com/CA/Los-Altos-Hills/12516-Robleda-Rd-94022/home/1463588,MLSListings,ML81651539,N,Y,37.36515,-122.135956
PAST SALE,April-21-2017,Single Family Residential,27447 Edgerton Rd,LOS ALTOS HILLS,CA,94022,2200000,2,1.0,LOS ALTOS HILLS,1407,63162,1954,284,1564,,Sold,,,http://www.redfin.com/CA/Los-Altos-Hills/27447-Edgerton-Rd-94022/home/1427603,MLSListings,ML81643416,N,Y,37.3681605,-122.1569379
PAST SALE,January-17-2017,Vacant Land,13661 La Paloma Rd,LOS ALTOS HILLS,CA,94022,3350000,,,LOS ALTOS HILLS,,44579,,378,,,Sold,,,http://www.redfin.com/CA/Los-Altos-Hills/13661-La-Paloma-Rd-94022/home/640629,MLSListings,ML81592936,N,Y,37.3764139,-122.134272
PAST SALE,,Single Family Residential,10490 W Loyola Dr,Los Altos Hills,CA,94024,3300000,1,1.0,,1,48335,1928,,3300000,,,,,http://www.redfin.com/CA/Los-Altos-Hills/10490-W-Loyola-Dr-94024/home/1546073,,,N,Y,37.340899,-122.102886
PAST SALE,,Single Family Residential,11330 Entrada Pl,Los Altos,CA,94024,10828182,2,1.0,,2205,42828,1946,,4911,,,,,http://www.redfin.com/CA/Los-Altos/11330-Entrada-Pl-94024/home/1417726,,,N,Y,37.3469139,-122.1020789
PAST SALE,December-28-2017,Single Family Residential,14735 Saltamontes Way,LOS ALTOS HILLS,CA,94022,2550000,3,1.5,LOS ALTOS HILLS,1536,56628,1930,33,1660,,Sold,,,http://www.redfin.com/CA/Los-Altos-Hills/14735-Saltamontes-Way-94022/home/742845,MLSListings,ML81678754,N,Y,37.3924362,-122.1301638
PAST SALE,December-16-2016,Condo/Co-op,31 Deep Well Ln,LOS ALTOS,CA,94022,2100000,2,2.0,LOS ALTOS,1840,2704,1972,410,1141,777,Sold,,,http://www.redfin.com/CA/Los-Altos/31-Deep-Well-Ln-94022/home/1303435,MLSListings,ML81632942,N,Y,37.366648,-122.117397
PAST SALE,May-29-2015,Single Family Residential,11691 PAR Ave,LOS ALTOS,CA,94024,1700000,3,2.0,LOS ALTOS,1173,6897,1954,977,1449,,Sold,,,http://www.redfin.com/CA/Los-Altos/11691-Par-Ave-94024/home/773777,MLSListings,ML81463461,N,Y,37.3520423,-122.1074932
PAST SALE,June-8-2016,Condo/Co-op,17 Bay Tree Ln,LOS ALTOS,CA,94022,2250000,2,2.0,LOS ALTOS,1840,2704,1972,601,1223,777,Sold,,,http://www.redfin.com/CA/Los-Altos/17-Bay-Tree-Ln-94022/home/1705567,MLSListings,ML81584733,N,Y,37.366756,-122.116543
PAST SALE,May-14-2015,Single Family Residential,26811 Moody Ct,LOS ALTOS HILLS,CA,94022,1650000,2,2.0,LOS ALTOS HILLS,800,46362,1955,992,2063,,Sold,,,http://www.redfin.com/CA/Los-Altos-Hills/26811-Moody-Ct-94022/home/1057477,MLSListings,ML81450194,N,Y,37.354963,-122.1546548
