SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,September-5-2016,Townhouse,662 CONCORD Pl,Pleasanton,CA,94566,450000,2,1.5,Vintage Hills,1096,1223,1985,520,411,245,Sold,,,http://www.redfin.com/CA/Pleasanton/662-Concord-Pl-94566/home/1911529,EBRD/CCAR/Bay East,40751266,N,Y,37.6606389,-121.8550317
PAST SALE,October-14-2016,Single Family Residential,1068 Harvest Cir,Pleasanton,CA,94566,1085000,4,2.5,Creeks Bend,2150,8193,1978,481,505,,Sold,,,http://www.redfin.com/CA/Pleasanton/1068-Harvest-Cir-94566/home/2044395,EBRD/CCAR/Bay East,40754856,N,Y,37.6662368,-121.8813267
PAST SALE,March-30-2016,Townhouse,7387 STONEDALE Dr,Pleasanton,CA,94588,701000,2,2.5,The Gables,1502,1460,1988,679,467,325,Sold,,,http://www.redfin.com/CA/Pleasanton/7387-Stonedale-Dr-94588/home/615306,EBRD/CCAR/Bay East,40730122,N,Y,37.689495,-121.920274
PAST SALE,December-6-2016,Condo/Co-op,3399 Smoketree Commons Dr,Pleasanton,CA,94566,455000,2,2.0,Downtown Area,938,,1988,428,485,419,Sold,,,http://www.redfin.com/CA/Pleasanton/3399-Smoketree-Commons-Dr-94566/unit-144/home/803590,EBRD/CCAR/Bay East,40755275,N,Y,37.6644689,-121.85562
PAST SALE,July-14-2016,Townhouse,4111 AMBERWOOD Cir,Pleasanton,CA,94588,535000,2,2.0,Oak Hill,1118,1260,1985,573,479,311,Sold,,,http://www.redfin.com/CA/Pleasanton/4111-Amberwood-Cir-94588/home/1639014,EBRD/CCAR/Bay East,40745247,N,Y,37.675122,-121.913363
PAST SALE,August-29-2017,Single Family Residential,3713 Vine St,Pleasanton,CA,94566,867500,3,2.5,Heritage Gardens,1671,3760,1990,162,519,80,Sold,,,http://www.redfin.com/CA/Pleasanton/3713-Vine-St-94566/home/1190213,EBRD/CCAR/Bay East,40790260,N,Y,37.6642606,-121.8609788
PAST SALE,October-6-2017,Single Family Residential,229 Wild Flower Ct,Pleasanton,CA,94566,890000,3,2.0,Heritage Gardens,1421,3833,1991,124,626,80,Sold,,,http://www.redfin.com/CA/Pleasanton/229-Wild-Flower-Ct-94566/home/1866718,EBRD/CCAR/Bay East,40795281,N,Y,37.6635762,-121.8600328
PAST SALE,November-13-2017,Single Family Residential,3657 Shenanadoah Ct,Pleasanton,CA,94588,913000,3,2.5,Valley Trails,1744,6700,1970,86,524,,Sold,,,http://www.redfin.com/CA/Pleasanton/3657-Shenandoah-Ct-94588/home/1326801,EBRD/CCAR/Bay East,40798252,N,Y,37.6731192,-121.9096994
PAST SALE,June-3-2016,Townhouse,7546 HOMEWOOD Ct,Pleasanton,CA,94588,682500,3,2.5,Stoneridge,1851,2660,1973,614,369,390,Sold,,,http://www.redfin.com/CA/Pleasanton/7546-Homewood-Ct-94588/home/1911272,EBRD/CCAR/Bay East,40733959,N,Y,37.688494,-121.923169
PAST SALE,,Single Family Residential,1356 Brookline Loop,Pleasanton,CA,94566,1133000,4,3.0,,2844,2100,2016,,398,,,,,http://www.redfin.com/CA/Pleasanton/1356-Brookline-Loop-94566/home/95474785,,,N,Y,37.6545657,-121.8972874
PAST SALE,May-25-2017,Single Family Residential,255 Happy Valley Rd,Pleasanton,CA,94566,3800000,5,3.5,Happy Valley,4965,1829520,1980,258,765,,Sold,,,http://www.redfin.com/CA/Pleasanton/255-Happy-Valley-Rd-94566/home/22656334,EBRD/CCAR/Bay East,40769676,N,Y,37.6366436,-121.8832932
PAST SALE,May-11-2017,Townhouse,5197 Willowview Ct,Pleasanton,CA,94588,735000,3,2.0,Stoneridge Twnhm,1488,2660,1973,272,494,410,Sold,,,http://www.redfin.com/CA/Pleasanton/5197-Willowview-Ct-94588/home/1603974,EBRD/CCAR/Bay East,40773562,N,Y,37.6876419,-121.920626
PAST SALE,May-17-2017,Townhouse,7271 Valley View Ct,Pleasanton,CA,94588,751750,3,2.5,Stoneridge,2119,2660,1987,266,355,410,Sold,,,http://www.redfin.com/CA/Pleasanton/7271-Valley-View-Ct-94588/home/1866274,EBRD/CCAR/Bay East,40778097,N,Y,37.688135,-121.919457
PAST SALE,June-2-2017,Single Family Residential,7660 Glenbrook Ct,Pleasanton,CA,94588,891000,3,2.0,Stoneridge,1357,7709,1971,250,657,,Sold,,,http://www.redfin.com/CA/Pleasanton/7660-Glenbrook-Ct-94588/home/1237316,EBRD/CCAR/Bay East,40779961,N,Y,37.68661,-121.9232976
PAST SALE,January-4-2018,Single Family Residential,4474 Bacon Ct,Pleasanton,CA,94588,990000,4,2.0,Pleasanton,1607,6309,1968,34,616,,Sold,,,http://www.redfin.com/CA/Pleasanton/4474-Bacon-Ct-94588/home/1170595,CRMLS,LC17273759,N,Y,37.6891024,-121.9064085
PAST SALE,December-13-2017,Single Family Residential,8023 Golden Eagle Way,Pleasanton,CA,94588,2525888,5,5.5,Golden Eagle,5483,36931,1993,56,461,285,Sold,,,http://www.redfin.com/CA/Pleasanton/8023-Golden-Eagle-Way-94588/home/1794864,EBRD/CCAR/Bay East,40802578,N,Y,37.6425372,-121.9010825
PAST SALE,June-24-2016,Townhouse,7730 CREEKSIDE Dr,Pleasanton,CA,94588,730000,3,2.5,Gold Creek,1902,2291,1991,593,384,375,Sold,,,http://www.redfin.com/CA/Pleasanton/7730-Creekside-Dr-94588/home/1758788,EBRD/CCAR/Bay East,40741276,N,Y,37.689122,-121.925477
PAST SALE,August-4-2017,Single Family Residential,2769 Milani Ave,Pleasanton,CA,94588,1002800,3,2.5,Belvedere,1850,3382,1993,187,542,150,Sold,,,http://www.redfin.com/CA/Pleasanton/2769-Milani-Ave-94588/home/1456095,EBRD/CCAR/Bay East,40787455,N,Y,37.6884914,-121.8754282
PAST SALE,August-11-2017,Single Family Residential,2505 Arlotta Pl,Pleasanton,CA,94588,1875000,4,3.5,Laguna Oaks,3830,17777,1995,180,490,165,Sold,,,http://www.redfin.com/CA/Pleasanton/2505-Arlotta-Pl-94588/home/1269140,EBRD/CCAR/Bay East,40788000,N,Y,37.6568875,-121.9075747
PAST SALE,August-22-2017,Single Family Residential,2726 Solandra Ct,PLEASANTON,CA,94588,1025000,4,2.5,PLEASANTON,2051,2949,1998,169,500,165,Sold,,,http://www.redfin.com/CA/Pleasanton/2726-Solandra-Ct-94588/home/878265,MLSListings,ML81650280,N,Y,37.6927271,-121.8597724
PAST SALE,September-8-2017,Townhouse,4057 San Giorgio Ct,Pleasanton,CA,94588,680000,2,2.5,Siena,1316,988,1997,152,517,210,Sold,,,http://www.redfin.com/CA/Pleasanton/4057-San-Giorgio-Ct-94588/home/1180497,EBRD/CCAR/Bay East,40792121,N,Y,37.694231,-121.892209
PAST SALE,September-15-2017,Single Family Residential,3288 Picadilly Ct,Pleasanton,CA,94588,1260000,5,3.0,Pleasanton Mdws,1987,7551,1968,145,634,31,Sold,,,http://www.redfin.com/CA/Pleasanton/3288-Picadilly-Ct-94588/home/995533,EBRD/CCAR/Bay East,40792889,N,Y,37.6954283,-121.8705119
PAST SALE,September-15-2017,Single Family Residential,1002 Zinfandel Ct,Pleasanton,CA,94566,1700000,5,3.5,Vintage Heights,3525,11669,1987,145,482,,Sold,,,http://www.redfin.com/CA/Pleasanton/1002-Zinfandel-Ct-94566/home/1321349,EBRD/CCAR/Bay East,40786566,N,Y,37.658536,-121.845924
