SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,January-30-2018,Single Family Residential,36194 Silverado Pl,Newark,CA,94560,1320000,4,3.0,Mayhew Landing,2317,4864,1998,8,570,55,Sold,,,http://www.redfin.com/CA/Newark/36194-Silverado-Pl-94560/home/1984655,EBRD/CCAR/Bay East,40806346,N,Y,37.5343823,-122.0596512
PAST SALE,September-6-2017,Townhouse,5589 Azalea Way,Newark,CA,94560,849000,4,3.5,Newark,2026,,2016,154,419,198,Sold,,,http://www.redfin.com/CA/Newark/5589-Azalea-Way-94560/home/142995699,EBRD/CCAR/Bay East,40790781,N,Y,37.5356772,-122.0149812
PAST SALE,July-28-2017,Single Family Residential,5794 Saint Matthew Dr,Newark,CA,94560,855000,4,2.5,Newark,1812,7686,1974,194,472,,Sold,,,http://www.redfin.com/CA/Newark/5794-Saint-Matthew-Dr-94560/home/1941079,EBRD/CCAR/Bay East,40786214,N,Y,37.537628,-122.024869
PAST SALE,May-24-2017,Multi-Family (2-4 Unit),37069 Olive St,Newark,CA,94560,790000,5,3.0,Newark,1542,7500,1960,259,512,,Sold,,,http://www.redfin.com/CA/Newark/37069-Olive-St-94560/home/1552474,EBRD/CCAR/Bay East,40774110,N,Y,37.5300563,-122.0342115
PAST SALE,October-31-2017,Single Family Residential,38393 Amaryllis Pl,Newark,CA,94560,1257000,4,3.0,Newark,2708,6016,2003,99,464,,Sold,,,http://www.redfin.com/CA/Newark/38393-Amaryllis-Pl-94560/home/1227636,EBRD/CCAR/Bay East,40794202,N,Y,37.5320188,-122.0105244
PAST SALE,November-22-2017,Single Family Residential,5515 Civic Terrace Ave,Newark,CA,94560,790000,3,3.0,Newark,1455,2700,1987,77,543,119,Sold,,,http://www.redfin.com/CA/Newark/5515-Civic-Terrace-Ave-94560/home/2046403,EBRD/CCAR/Bay East,40800848,N,Y,37.541277,-122.025207
PAST SALE,November-2-2017,Single Family Residential,6764 Flanders Dr,Newark,CA,94560,750000,3,2.0,Lido Faire,1100,6650,1961,97,682,,Sold,,,http://www.redfin.com/CA/Newark/6764-Flanders-Dr-94560/home/1283332,EBRD/CCAR/Bay East,40798383,N,Y,37.5423259,-122.0527084
PAST SALE,May-19-2017,Single Family Residential,6488 Potrero Dr,Newark,CA,94560,760000,2,2.5,Nantucket Cove,1627,1950,1991,264,467,185,Sold,,,http://www.redfin.com/CA/Newark/6488-Potrero-Dr-94560/home/1157883,EBRD/CCAR/Bay East,40775836,N,Y,37.516791,-121.9972506
PAST SALE,June-7-2017,Single Family Residential,5634 Truman Pl,FREMONT,CA,94538,755000,3,2.0,FREMONT,1232,10018,1966,245,613,,Sold,,,http://www.redfin.com/CA/Fremont/5634-Truman-Pl-94538/home/1987402,MLSListings,ML81650901,N,Y,37.5268962,-121.9952342
PAST SALE,May-10-2017,Single Family Residential,6159 Potrero Dr,NEWARK,CA,94560,810000,3,2.5,NEWARK,1752,1950,1990,273,462,170,Sold,,,http://www.redfin.com/CA/Newark/6159-Potrero-Dr-94560/home/1157785,MLSListings,ML81645492,N,Y,37.5189419,-121.9962133
PAST SALE,June-26-2017,Townhouse,6327 Joaquin Murieta Ave Unit A,Newark,CA,94560,630000,3,2.5,New Park Village,1394,1177,1981,226,452,400,Sold,,,http://www.redfin.com/CA/Newark/6327-Joaquin-Murieta-Ave-94560/unit-A/home/861723,EBRD/CCAR/Bay East,40782442,N,Y,37.518901,-122.000877
PAST SALE,,Condo/Co-op,6270 Joaquin Murieta Ave Apt A,Newark,CA,94560,475000,2,1.0,,1112,,1982,,427,,,,,http://www.redfin.com/CA/Newark/6270-Joaquin-Murieta-Ave-94560/unit-A/home/1770291,,,N,Y,37.517821,-121.998889
PAST SALE,July-17-2017,Condo/Co-op,39933 Parada St Unit B,Newark,CA,94560,570000,2,2.0,Waterford,1488,,1986,205,383,369,Sold,,,http://www.redfin.com/CA/Newark/39933-Parada-St-94560/unit-B/home/1265374,EBRD/CCAR/Bay East,40784560,N,Y,37.515334,-121.995172
PAST SALE,May-5-2017,Townhouse,6301 Joaquin Murieta Unit B,Newark,CA,94560,505000,2,1.5,Newpark Village,1132,,1981,278,446,400,Sold,,,http://www.redfin.com/CA/Newark/6301-Joaquin-Murieta-Ave-94560/unit-B/home/1157410,EBRD/CCAR/Bay East,40775229,N,Y,37.5183127,-122.0002991
PAST SALE,May-23-2017,Single Family Residential,39977 Potrero Dr,NEWARK,CA,94560,821000,4,3.0,NEWARK,1720,1950,1994,260,477,170,Sold,,,http://www.redfin.com/CA/Newark/39977-Potrero-Dr-94560/home/1184605,MLSListings,ML81646612,N,Y,37.5162528,-121.9946412
PAST SALE,July-21-2017,Single Family Residential,39732 Potrero Dr,Newark,CA,94560,835000,3,2.5,Nantucket Cove,1766,1950,1994,201,473,171,Sold,,,http://www.redfin.com/CA/Newark/39732-Potrero-Dr-94560/home/1353123,EBRD/CCAR/Bay East,40783586,N,Y,37.5179146,-121.9942959
PAST SALE,April-28-2017,Condo/Co-op,5850 Vizcaino Way,NEWARK,CA,94560,708000,2,2.0,NEWARK,1486,,2016,285,476,295,Sold,,,http://www.redfin.com/CA/Newark/5850-Vizcaino-Way-94560/home/113258681,MLSListings,ML81641043,N,Y,37.5202337,-121.9940321
PAST SALE,June-22-2017,Single Family Residential,39874 Potrero Dr,Newark,CA,94560,826000,3,2.5,Nantucket Cove,1627,2986,1996,230,508,171,Sold,,,http://www.redfin.com/CA/Newark/39874-Potrero-Dr-94560/home/1216597,EBRD/CCAR/Bay East,40780913,N,Y,37.5162252,-121.9933229
PAST SALE,February-15-2017,Condo/Co-op,5408 Port Sailwood Dr,NEWARK,CA,94560,635000,3,2.5,NEWARK,1498,,1983,357,424,379,Sold,,,http://www.redfin.com/CA/Newark/5408-Port-Sailwood-Dr-94560/home/1675165,MLSListings,ML81635511,N,Y,37.544435,-122.028021
PAST SALE,March-10-2017,Condo/Co-op,39931 Cedar Blvd #115,NEWARK,CA,94560,545000,3,2.0,NEWARK,1283,,1985,334,425,384,Sold,,,http://www.redfin.com/CA/Newark/39931-Cedar-Blvd-94560/unit-115/home/1156542,MLSListings,ML81638912,N,Y,37.5187383,-121.9934085
PAST SALE,February-15-2017,Single Family Residential,6005 BRITTANY Ave,Newark,CA,94560,685000,3,2.0,Lido,1380,6742,1959,357,496,,Sold,,,http://www.redfin.com/CA/Newark/6005-Brittany-Ave-94560/home/926166,EBRD/CCAR/Bay East,40757255,N,Y,37.5457241,-122.0411923
